,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1326,30.38805266,-86.41886294,4688,11,,,,,,,,,,,,,,,,
2219,30.37262154,-86.29484965,1855,6,2972,6,2130,10,1721,11,,,,,,,,,,
344,30.34538044,-86.1612224,2758,8,1436,13,3881,9,1612,14,4531,13,,,,,,,,
732,30.2932763,-85.97778743,3044,15,5252,11,4898,10,253,7,6572,7,,,,,,,,
5480,30.21748522,-85.75922203,8211,14,1253,7,1131,6,5630,12,,,,,,,,,,
6464,30.15857035,-85.59709382,5080,12,140,15,,,,,,,,,,,,,,
1871,30.11827126,-85.48118482,255,8,,,,,,,,,,,,,,,,
4113,30.09143402,-85.39803108,4265,5,6273,9,3913,7,,,,,,,,,,,,
1644,30.07168633,-85.33159902,2160,13,6044,13,6685,6,,,,,,,,,,,,
6315,30.04823436,-85.24500653,6843,15,7146,12,5450,13,5751,8,,,,,,,,,,
264,30.01850056,-85.12186254,6377,12,8214,6,7003,6,4454,7,,,,,,,,,,
3348,29.98147608,-84.94750961,7151,5,684,12,3942,12,,,,,,,,,,,,
2362,29.94355913,-84.75245944,162,12,317,7,7649,7,,,,,,,,,,,,
6573,29.91630204,-84.61203979,3539,6,,,,,,,,,,,,,,,,
7931,29.89600184,-84.51228975,4265,6,3040,5,907,14,6475,15,3919,11,4370,11,,,,,,
2706,29.88081656,-84.4417014,7269,11,1448,11,,,,,,,,,,,,,,
3274,29.86952755,-84.39172975,1456,14,6727,5,,,,,,,,,,,,,,
3,29.86042996,-84.35305545,1164,7,2676,14,4237,12,,,,,,,,,,,,
7416,29.84846784,-84.30428701,3308,9,7003,12,3746,15,1908,5,7544,10,317,5,,,,,,
3591,29.83073878,-84.23594732,2750,12,924,13,3919,8,7057,5,,,,,,,,,,
1102,29.80390975,-84.14033331,7652,15,5590,10,606,11,5652,6,10,10,,,,,,,,
1855,29.76237681,-84.00766959,6195,5,2847,5,3633,14,2219,6,317,14,5252,13,,,,,,
6262,29.6961156,-83.82593233,4521,6,4185,13,3044,8,7825,6,,,,,,,,,,
731,29.62483184,-83.66112019,203,15,6065,8,4144,9,,,,,,,,,,,,
5350,29.56821503,-83.5475076,7480,7,3074,14,7767,13,6843,8,,,,,,,,,,
5652,29.52491578,-83.46901783,2445,10,2665,13,3776,6,1102,6,5117,14,8198,13,,,,,,
6530,29.48873263,-83.40825309,6575,7,3923,10,,,,,,,,,,,,,,
6208,29.43940311,-83.33171203,7294,6,,,,,,,,,,,,,,,,
3308,29.36502873,-83.22856618,513,11,4030,10,7416,9,277,12,4521,6,5975,5,,,,,,
2841,29.25001673,-83.09436093,6850,15,,,,,,,,,,,,,,,,
1359,29.08081198,-82.94477489,3474,10,5984,14,5615,7,,,,,,,,,,,,
1721,28.93204481,-82.85434053,3054,14,6858,14,5543,6,2219,11,,,,,,,,,,
3136,28.80860242,-82.80558109,6449,14,5590,5,7400,7,523,13,,,,,,,,,,
2468,28.64663911,-82.76964768,7904,12,1659,9,3212,5,,,,,,,,,,,,
5515,28.43238969,-82.74977819,7972,5,508,9,6939,12,4378,13,6449,8,,,,,,,,
3953,28.26242225,-82.74235203,6125,11,3112,5,1659,9,1423,7,6838,5,,,,,,,,
193,28.14162671,-82.73578212,6630,12,,,,,,,,,,,,,,,,
4954,28.05591816,-82.72844832,7857,12,3046,6,3634,14,,,,,,,,,,,,
842,27.99084187,-82.72058851,1746,7,4623,15,1447,10,2160,6,,,,,,,,,,
5831,27.91039367,-82.70765496,2665,8,162,6,,,,,,,,,,,,,,
6826,27.79803283,-82.68362954,7152,6,3497,10,1202,14,7066,12,1960,6,5949,8,1958,13,,,,
513,27.64204592,-82.63876568,3308,11,5989,15,2445,9,1597,6,,,,,,,,,,
6913,27.468055,-82.57272798,1708,10,4439,7,,,,,,,,,,,,,,
3860,27.34427698,-82.5151615,5252,6,2383,9,117,13,6514,10,3599,8,,,,,,,,
3718,27.25815883,-82.46969964,6304,7,47,7,4531,5,1448,5,7857,5,,,,,,,,
2730,27.1979378,-82.43516653,3112,13,192,15,8143,13,3269,9,,,,,,,,,,
7379,27.14852587,-82.40509296,6212,7,2254,14,777,8,1753,9,,,,,,,,,,
6174,27.08355772,-82.36322012,7593,5,2945,9,1356,6,7709,11,4834,14,,,,,,,,
6963,26.99361994,-82.3012372,2394,7,6234,14,1810,5,6575,11,3567,12,6273,7,,,,,,
7400,26.86995028,-82.20951505,3412,8,2273,9,3136,7,155,8,523,9,948,14,6475,9,,,,
161,26.73871967,-82.10609034,115,11,453,10,,,,,,,,,,,,,,
3911,26.6456947,-82.03050774,6433,6,2750,15,465,12,185,9,,,,,,,,,,
2153,26.57977368,-81.97649897,6065,7,292,11,6380,15,5610,15,,,,,,,,,,
8090,26.53294044,-81.93815518,2881,15,5028,10,3474,8,4039,12,413,13,,,,,,,,
2750,26.49957536,-81.91094175,2013,5,782,12,3591,12,6467,5,3911,15,,,,,,,,
4008,26.47582847,-81.89165763,6360,10,7544,8,587,5,4416,6,2891,15,7909,8,,,,,,
7480,26.45894008,-81.87799717,5615,13,1175,8,5350,7,1609,14,5524,5,,,,,,,,
6257,26.4469146,-81.86830157,1768,5,5766,11,2226,15,7805,5,36,14,4003,6,,,,,,
7373,26.43737648,-81.86063168,2763,14,7420,15,1274,7,,,,,,,,,,,,
8157,26.42502257,-81.85072411,5323,8,3567,5,2017,7,277,14,7655,10,4623,6,155,13,4822,9,,
7805,26.40763858,-81.83682796,6257,5,6744,10,688,11,,,,,,,,,,,,
1802,26.38312499,-81.81730799,3343,8,4854,13,8139,8,,,,,,,,,,,,
6964,26.34859645,-81.78992147,2559,12,1958,6,,,,,,,,,,,,,,
7593,26.300028,-81.75150002,7241,10,168,14,6174,5,1299,10,3443,11,,,,,,,,
6744,26.23172334,-81.69735103,3746,11,1510,6,2130,13,2701,5,7805,10,4566,8,,,,,,
6832,26.13616735,-81.62049086,7799,14,559,9,2260,12,560,13,,,,,,,,,,
2024,26.00495012,-81.51031282,2617,8,955,15,5610,11,,,,,,,,,,,,
7081,25.88719495,-81.40339823,2164,9,,,,,,,,,,,,,,,,
24,25.80662558,-81.32349956,471,8,1620,6,,,,,,,,,,,,,,
1812,25.7513023,-81.26429155,6000,10,7876,14,5190,7,688,13,1829,11,,,,,,,,
6394,25.70336245,-81.20937913,948,13,,,,,,,,,,,,,,,,
3459,25.64069746,-81.1313637,2686,12,,,,,,,,,,,,,,,,
4708,25.55929077,-81.01521808,1764,12,7204,12,7494,6,7252,15,1167,11,,,,,,,,
3904,25.46399426,-80.83431198,223,14,,,,,,,,,,,,,,,,
6950,25.42372706,-80.5792592,1691,10,2483,8,7595,10,1958,9,7326,8,,,,,,,,
2254,25.56673036,-80.3665258,192,5,7379,14,,,,,,,,,,,,,,
694,25.74159192,-80.26777319,7078,9,3164,15,2617,13,1510,13,,,,,,,,,,
4185,25.87384511,-80.21928716,6262,13,782,12,1728,10,2570,11,,,,,,,,,,
4898,25.96975002,-80.19226197,8211,12,6939,7,2260,8,732,10,,,,,,,,,,
1148,26.0385896,-80.1761277,5475,10,7337,12,1774,7,47,9,3481,11,,,,,,,,
5553,26.094624,-80.16475423,8214,9,202,10,277,14,,,,,,,,,,,,
6280,26.16882632,-80.15199522,2972,9,5252,15,5892,8,1737,15,,,,,,,,,,
3343,26.27378696,-80.13833261,2780,12,1802,8,4091,5,3367,10,,,,,,,,,,
10,26.42196549,-80.12760072,7055,7,3212,7,465,8,2186,11,8025,8,1102,10,,,,,,
2648,26.60625161,-80.12798923,4282,15,,,,,,,,,,,,,,,,
3685,26.74498484,-80.13828782,678,6,5454,6,4838,5,6380,11,5848,10,1620,7,1167,15,1436,8,,
1958,26.84334462,-80.15084607,6950,9,7270,8,253,14,6964,6,6826,13,,,,,,,,
2191,26.91283011,-80.16238717,2994,15,,,,,,,,,,,,,,,,
436,26.96612903,-80.17275982,6234,9,6505,6,,,,,,,,,,,,,,
5310,27.03272702,-80.18754233,5417,8,6991,7,3776,12,7596,11,2780,14,,,,,,,,
3003,27.12590449,-80.21140404,5590,8,,,,,,,,,,,,,,,,
1567,27.25554875,-80.25015001,3074,9,5651,12,,,,,,,,,,,,,,
3539,27.40996542,-80.30338785,6573,6,3452,10,3409,13,8025,13,,,,,,,,,,
5474,27.52325486,-80.34630519,5858,7,2008,14,,,,,,,,,,,,,,
3074,27.60351922,-80.37819303,2445,9,1567,9,2763,7,2582,13,5350,14,,,,,,,,
46,27.66035291,-80.40132918,907,13,5110,10,36,5,7972,11,,,,,,,,,,
2943,27.70064783,-80.41794467,1080,12,64,12,324,12,,,,,,,,,,,,
572,27.72942167,-80.4298924,7596,9,6653,11,,,,,,,,,,,,,,
3913,27.74978025,-80.4383787,5251,14,4113,7,,,,,,,,,,,,,,
1785,27.76425187,-80.44442438,2686,11,6681,6,6505,8,,,,,,,,,,,,
5277,27.77455056,-80.44873237,8170,10,6595,8,,,,,,,,,,,,,,
2516,27.78186364,-80.45179386,4981,15,559,8,,,,,,,,,,,,,,
5858,27.78705698,-80.45396903,1406,12,5474,7,3661,9,2008,9,3671,8,2226,15,,,,,,
5613,27.79075027,-80.4555164,7269,6,2742,8,777,15,,,,,,,,,,,,
7652,27.79338052,-80.45661862,4528,8,518,13,1102,15,1448,5,,,,,,,,,,
1406,27.79524763,-80.45740115,5858,12,4531,11,,,,,,,,,,,,,,
7655,27.79657418,-80.45795717,6444,8,8157,10,1810,11,7569,13,7970,8,,,,,,,,
7152,27.79758608,-80.45838133,6826,6,,,,,,,,,,,,,,,,
6630,27.79884143,-80.45890758,2404,15,193,12,3909,9,4274,9,1456,11,6493,6,,,,,,
7437,27.80060824,-80.4596483,1356,10,2972,5,1521,9,,,,,,,,,,,,
1154,27.80309164,-80.46068956,997,10,6989,15,,,,,,,,,,,,,,
1447,27.80658746,-80.46215556,1080,13,842,10,,,,,,,,,,,,,,
3857,27.81151019,-80.46422042,907,6,370,6,6360,10,5190,13,,,,,,,,,,
5958,27.81841716,-80.46711846,5210,10,,,,,,,,,,,,,,,,
7596,27.82816211,-80.47120897,2319,15,1620,10,5310,11,3752,8,572,9,6212,6,,,,,,
1829,27.84184424,-80.47695534,4605,8,7903,15,3367,6,1074,13,6207,11,1812,11,,,,,,
2471,27.86106719,-80.48503458,6720,14,7241,11,4696,13,,,,,,,,,,,,
5117,27.88816011,-80.49643153,4092,5,3679,6,5652,14,2132,11,1628,14,,,,,,,,
2612,27.9262731,-80.51248003,7889,5,383,10,1953,7,837,13,6702,13,2686,13,,,,,,
4568,27.97987919,-80.53507233,2382,5,4218,15,4958,10,,,,,,,,,,,,
6107,28.05507527,-80.56677189,1691,15,465,5,,,,,,,,,,,,,,
1753,28.16123092,-80.61145081,1466,12,1436,10,1510,11,359,7,7379,9,6973,6,5651,11,,,,
495,28.297527,-80.66848646,2972,13,1961,10,,,,,,,,,,,,,,
2881,28.40377163,-80.71251395,8090,15,1708,8,,,,,,,,,,,,,,
3471,28.47930215,-80.74349761,6989,9,,,,,,,,,,,,,,,,
481,28.53307796,-80.76536518,1953,13,366,5,273,13,487,8,931,8,4063,11,1521,14,240,15,2551,6
913,28.57136428,-80.78082525,2711,12,,,,,,,,,,,,,,,,
3909,28.59854879,-80.79174335,7394,8,7378,11,2559,10,6630,9,,,,,,,,,,
6380,28.61792003,-80.79949201,3443,7,3685,11,3679,7,2153,15,5624,6,,,,,,,,
2945,28.63169434,-80.80498543,5342,10,1810,6,1141,15,6174,9,7915,8,,,,,,,,
2349,28.64148118,-80.8088801,5202,12,3164,12,,,,,,,,,,,,,,
5686,28.6504062,-80.81242556,6230,6,1448,11,1705,9,767,6,2063,12,,,,,,,,
2292,28.66270694,-80.81730226,3787,8,1170,7,,,,,,,,,,,,,,
1667,28.68002279,-80.82414799,4554,8,2135,10,1961,5,,,,,,,,,,,,
4892,28.70440986,-80.83375112,1599,9,4313,8,7749,14,,,,,,,,,,,,
5975,28.73873909,-80.84719346,1140,7,7258,6,3463,8,1691,10,3308,5,5231,11,,,,,,
3040,28.78698703,-80.8659358,7931,5,7362,15,1140,12,1256,10,8211,7,,,,,,,,
3752,28.85499121,-80.89205377,523,15,223,11,1960,9,217,9,7596,8,1140,11,3122,10,,,,
955,28.95085748,-80.9282766,3497,15,7078,9,6032,10,2024,15,3929,7,2065,11,5258,5,,,,
4092,29.08530134,-80.97789649,5117,5,,,,,,,,,,,,,,,,
8211,29.21169751,-81.02328625,4898,12,1852,15,5480,14,4593,13,5989,14,3040,7,6939,13,,,,
1619,29.30151142,-81.05479568,1351,9,7505,9,4566,13,3789,15,2711,6,,,,,,,,
3494,29.36572365,-81.07694452,5543,14,1436,12,1049,5,6776,15,,,,,,,,,,
6195,29.41134072,-81.09248751,1855,5,217,10,6720,9,,,,,,,,,,,,
674,29.44379748,-81.10344948,7258,12,2013,14,1688,8,982,6,3633,6,,,,,,,,
7068,29.46686204,-81.11119035,2270,10,204,15,,,,,,,,,,,,,,
2158,29.48326522,-81.1166708,3532,8,,,,,,,,,,,,,,,,
746,29.4949248,-81.12055387,2337,7,4771,13,7837,8,,,,,,,,,,,,
4432,29.50414456,-81.12361704,7621,13,7544,6,,,,,,,,,,,,,,
5695,29.51605262,-81.12756357,2483,8,1932,15,,,,,,,,,,,,,,
6444,29.53282088,-81.13310125,2226,6,7655,8,7741,8,4911,8,,,,,,,,,,
1299,29.55643525,-81.14085842,6991,6,413,7,3046,9,7593,10,7241,7,,,,,,,,
8025,29.58961104,-81.15166758,7569,14,3661,11,10,8,604,14,5669,9,292,6,3539,13,,,,
416,29.63642057,-81.16672262,924,13,2160,5,,,,,,,,,,,,,,
4274,29.70227319,-81.18745916,6630,9,,,,,,,,,,,,,,,,
192,29.79522617,-81.21569565,2254,5,2730,15,5615,8,4767,8,4313,7,882,8,4911,6,,,,
4834,29.92641396,-81.25306291,6570,15,6174,14,,,,,,,,,,,,,,
1189,30.08505724,-81.29349397,1049,10,1628,13,,,,,,,,,,,,,,
7904,30.20342456,-81.31960623,2468,12,7903,6,3351,14,,,,,,,,,,,,
749,30.2878746,-81.33581163,1283,9,7064,9,3463,12,,,,,,,,,,,,
7326,30.3481485,-81.34602886,1049,8,6950,8,4688,10,3555,5,5902,8,,,,,,,,
6636,30.39148981,-81.35263915,5610,11,4181,7,,,,,,,,,,,,,,
1274,30.43663592,-81.35884021,1718,9,5512,8,2013,14,7373,7,,,,,,,,,,
6671,30.50010051,-81.36632684,8186,6,,,,,,,,,,,,,,,,
3923,30.58950383,-81.37429956,6530,10,3317,15,4439,11,262,15,,,,,,,,,,
36,30.71558373,-81.38002117,6404,12,2160,14,46,5,6257,14,6685,6,4158,6,1768,7,,,,
1341,30.89250499,-81.37588423,4947,7,942,14,459,10,383,5,,,,,,,,,,
5481,31.05997171,-81.35694907,2065,8,3789,7,,,,,,,,,,,,,,
317,31.17790344,-81.33351136,3199,14,2362,7,7825,12,7416,5,4014,7,1855,14,5028,10,,,,
5919,31.26097019,-81.31134958,4308,7,162,12,413,6,3290,15,4337,11,,,,,,,,
2898,31.33900881,-81.28587963,3046,14,,,,,,,,,,,,,,,,
3843,31.44570273,-81.24347103,1080,11,453,13,2023,12,3199,9,7495,6,,,,,,,,
7495,31.59155072,-81.17067586,2293,12,2164,15,3843,6,2479,7,,,,,,,,,,
5030,31.76337845,-81.06111295,2618,14,3823,11,,,,,,,,,,,,,,
273,31.88592212,-80.96535009,1691,15,1962,11,1456,6,481,13,3608,11,,,,,,,,
1140,31.96923314,-80.89071711,5975,7,6086,11,2819,11,907,15,7357,15,3040,12,3623,13,2163,15,3752,11
3936,32.02641136,-80.83450055,4345,5,4566,15,7147,8,1260,14,,,,,,,,,,
1764,32.0775247,-80.78048901,4708,12,4265,6,518,5,3802,12,,,,,,,,,,
5524,32.14578591,-80.70271598,4854,5,8139,13,7069,11,6741,9,1718,15,7480,5,,,,,,
23,32.23760416,-80.58820717,8170,14,4981,6,1049,6,1932,5,,,,,,,,,,
4030,32.34936645,-80.43493169,3308,10,3007,7,,,,,,,,,,,,,,
1841,32.43281251,-80.31247575,3789,9,4039,9,7946,12,3933,10,,,,,,,,,,
115,32.49082867,-80.22454089,5753,14,5617,15,3599,13,7583,13,161,11,,,,,,,,
1448,32.53191979,-80.16141608,4529,15,5686,11,1611,7,5827,5,343,7,2706,11,7652,5,5202,13,3718,5
6572,32.56101792,-80.11650189,5651,11,7970,10,5630,5,4911,10,1908,14,732,7,,,,,,
5333,32.58164915,-80.08462668,6127,9,2293,8,1349,14,7078,7,,,,,,,,,,
6514,32.59635367,-80.06192095,4571,15,708,13,7850,9,3860,10,4370,8,,,,,,,,
3452,32.6068068,-80.0457964,3539,10,1759,6,,,,,,,,,,,,,,
1659,32.61423619,-80.03434805,3953,9,7970,14,1058,12,2468,9,5450,5,244,12,,,,,,
1245,32.61984299,-80.02571618,3599,15,688,9,3367,5,,,,,,,,,,,,
343,32.62666403,-80.01522506,6858,12,1448,7,837,5,,,,,,,,,,,,
6000,32.63628318,-80.0004501,1812,10,2319,11,7003,6,,,,,,,,,,,,
4337,32.64981754,-79.979703,3599,11,2810,14,4472,14,5919,11,,,,,,,,,,
2819,32.66890027,-79.95053985,1140,11,5267,15,,,,,,,,,,,,,,
6961,32.69586053,-79.90953367,6720,10,4566,10,1688,13,8198,13,,,,,,,,,,
7057,32.73391751,-79.85208912,3007,13,501,10,6727,11,8198,15,3591,5,,,,,,,,
4237,32.78795929,-79.77153451,4911,8,3567,14,3,12,6172,6,,,,,,,,,,
1268,32.86492812,-79.65922221,518,6,3634,10,7350,12,,,,,,,,,,,,
5540,32.9669829,-79.51545791,2572,7,1954,10,2676,6,1961,12,,,,,,,,,,
7749,33.04934329,-79.404312,1915,11,4892,14,4265,9,7147,8,,,,,,,,,,
6377,33.10923834,-79.32645798,264,12,3443,6,6908,15,4140,6,,,,,,,,,,
8186,33.15248103,-79.27187796,2495,11,6776,8,6671,6,,,,,,,,,,,,
203,33.1835503,-79.23352652,731,15,1609,15,523,15,4559,5,982,8,,,,,,,,
1737,33.20712167,-79.20491819,1436,14,1978,12,6280,15,,,,,,,,,,,,
2301,33.23593714,-79.17049072,2249,14,594,14,1423,14,,,,,,,,,,,,
6297,33.27689824,-79.12244489,3679,8,155,13,,,,,,,,,,,,,,
25,33.33511335,-79.05559719,5119,6,3344,8,1202,13,,,,,,,,,,,,
5630,33.41778778,-78.96260762,5475,6,6572,5,5480,12,,,,,,,,,,,,
7669,33.53454173,-78.83270664,383,15,6127,7,5506,7,,,,,,,,,,,,
8170,33.64657182,-78.70645296,23,14,7569,14,5277,10,,,,,,,,,,,,
5376,33.72506196,-78.61512844,253,13,,,,,,,,,,,,,,,,
4593,33.77993994,-78.54900866,8088,9,8211,13,7889,7,,,,,,,,,,,,
1612,33.81807282,-78.5016204,2623,15,6044,14,948,8,480,15,708,7,344,14,3485,11,7934,9,,
6467,33.84550237,-78.46665926,162,6,2750,5,7544,11,,,,,,,,,,,,
310,33.87411906,-78.42931268,2618,11,3054,9,2337,10,6741,7,,,,,,,,,,
2551,33.91364869,-78.3761925,4822,7,7569,5,6493,13,8051,14,481,6,,,,,,,,
1768,33.96804065,-78.30005702,6257,5,8051,13,7140,5,36,7,,,,,,,,,,
3969,34.04210203,-78.1903252,2112,12,5110,11,1340,12,,,,,,,,,,,,
7595,34.14005466,-78.03333969,6950,10,5655,8,113,10,,,,,,,,,,,,
5911,34.2234783,-77.88760356,7337,14,,,,,,,,,,,,,,,,
415,34.28007304,-77.78158491,5028,8,95,14,4529,9,6648,7,,,,,,,,,,
6184,34.31889285,-77.70515232,7386,5,,,,,,,,,,,,,,,,
767,34.34579009,-77.6502796,721,8,5686,6,7116,13,,,,,,,,,,,,
6595,34.36454313,-77.61104009,4003,8,4847,5,6273,8,5277,8,,,,,,,,,,
370,34.37996793,-77.57813715,3857,6,185,12,7241,14,,,,,,,,,,,,
5189,34.4002977,-77.53395029,5848,13,,,,,,,,,,,,,,,,
3695,34.42846623,-77.47140545,5058,14,7363,5,7876,15,3051,6,,,,,,,,,,
5506,34.46744052,-77.38304016,2665,10,3226,14,7669,7,,,,,,,,,,,,
3604,34.52187485,-77.25829848,2130,15,,,,,,,,,,,,,,,,
7363,34.59993543,-77.08352968,6234,6,3695,5,1978,12,6939,11,,,,,,,,,,
459,34.69116353,-76.89646478,1341,10,1164,13,7394,13,1597,6,,,,,,,,,,
5285,34.76356297,-76.76627921,1741,5,359,12,1340,15,4014,10,,,,,,,,,,
4140,34.81986566,-76.6768694,6377,6,,,,,,,,,,,,,,,,
229,34.88157405,-76.58989953,5902,14,2483,9,6888,6,4313,7,6720,6,,,,,,,,
7544,34.97500569,-76.47584007,4008,8,1978,11,5623,8,4432,6,7416,10,6467,11,,,,,,
1308,35.11883822,-76.33208974,924,5,171,9,324,5,,,,,,,,,,,,
2383,35.28482638,-76.20317398,4531,10,6991,14,3860,9,4039,11,1456,12,,,,,,,,
1597,35.41055711,-76.1271438,3463,14,6914,15,4087,12,513,6,6230,10,459,6,,,,,,
3319,35.5031841,-76.08170229,4469,7,2559,5,,,,,,,,,,,,,,
2579,35.59002564,-76.04672334,5323,14,6212,5,4964,15,,,,,,,,,,,,
4290,35.71252556,-76.00934713,948,9,4308,14,8176,11,3530,11,4900,8,,,,,,,,
1960,35.88839052,-75.97966489,3752,9,5610,9,6826,6,413,5,6493,8,,,,,,,,
453,36.10647671,-75.98371834,4623,12,6493,11,3843,13,518,6,161,10,,,,,,,,
3789,36.26788262,-76.01965774,1841,9,5481,7,1619,15,,,,,,,,,,,,
7362,36.38365497,-76.06612457,1121,5,3040,15,2050,5,,,,,,,,,,,,
1810,36.51486008,-76.14116429,4981,11,3621,7,6963,5,7655,11,2945,6,,,,,,,,
5443,36.69011492,-76.26925568,3859,8,6843,8,217,14,,,,,,,,,,,,
4530,36.86074053,-76.4065265,2270,6,782,14,4528,10,,,,,,,,,,,,
471,36.98382638,-76.50082431,24,8,6479,9,586,10,6685,11,3763,6,,,,,,,,
7903,37.07381754,-76.56234652,7904,6,223,6,3787,13,1829,15,367,14,1349,6,,,,,,
7270,37.15433213,-76.61012489,6304,12,5655,8,1958,8,,,,,,,,,,,,
4566,37.26738353,-76.66536291,1351,6,3936,15,3633,11,6961,10,1619,13,6744,8,7666,15,,,,
1423,37.43200864,-76.72049595,1741,12,3953,7,2301,14,,,,,,,,,,,,
1688,37.66797731,-76.72944215,871,14,6961,13,674,8,,,,,,,,,,,,
6475,37.85841939,-76.57416908,7400,9,7931,15,997,5,47,8,,,,,,,,,,
3746,37.94337862,-76.28258216,6744,11,6251,6,7416,15,5651,10,,,,,,,,,,
721,37.99078969,-76.05848772,6904,12,942,10,1741,14,767,8,508,7,,,,,,,,
708,38.0350536,-75.90237702,7850,12,3881,10,6514,13,1612,7,893,5,5655,15,,,,,,
6720,38.09632856,-75.75210459,2471,14,6961,10,6195,9,229,6,,,,,,,,,,
4275,38.20592033,-75.55947125,2451,7,4947,10,5258,12,,,,,,,,,,,,
868,38.33818264,-75.38194915,6304,15,5984,7,,,,,,,,,,,,,,
7151,38.44042169,-75.26614479,3348,5,1741,7,1324,8,5615,10,5617,6,4265,11,,,,,,
6505,38.5160699,-75.18824365,1283,13,1785,8,730,11,436,6,,,,,,,,,,
2324,38.57102756,-75.13482772,6648,6,,,,,,,,,,,,,,,,
4981,38.61130034,-75.09710968,1810,11,2516,15,7337,7,23,6,,,,,,,,,,
5624,38.65540888,-75.05701059,7754,9,7140,9,6380,6,7350,6,,,,,,,,,,
1759,38.71814585,-75.00191943,3452,6,,,,,,,,,,,,,,,,
6727,38.80773346,-74.9267363,7057,11,2456,12,3274,5,,,,,,,,,,,,
6653,38.93596274,-74.82522996,2065,11,1987,15,572,11,,,,,,,,,,,,
3497,39.11073755,-74.69655633,955,15,6826,10,4416,9,6828,5,3463,6,,,,,,,,
7494,39.25630804,-74.59664521,5526,5,4708,6,4158,8,,,,,,,,,,,,
171,39.36108168,-74.5283893,4078,15,1308,9,8164,9,2483,8,,,,,,,,,,
3854,39.43607699,-74.48130666,7505,6,6828,15,5344,9,7810,6,,,,,,,,,,
3792,39.48975232,-74.44849436,4738,10,3351,14,4436,7,3141,12,,,,,,,,,,
4158,39.5279696,-74.4255773,168,5,240,12,36,6,7494,8,,,,,,,,,,
1741,39.55549343,-74.40929856,6784,12,5285,5,7151,7,1423,12,721,14,,,,,,,,
3290,39.58368256,-74.39280975,5109,14,5258,7,6449,7,5919,15,,,,,,,,,,
1992,39.62327099,-74.36993861,697,14,5751,15,2611,6,6817,6,5231,6,,,,,,,,
3633,39.67911638,-74.33816839,684,8,4566,11,1855,14,1708,8,674,6,,,,,,,,
3763,39.75793834,-74.29409049,471,6,,,,,,,,,,,,,,,,
2164,39.86879693,-74.23295925,7495,15,7081,9,,,,,,,,,,,,,,
4795,40.02211955,-74.14814225,2711,15,5748,8,7624,9,277,7,2456,11,,,,,,,,
2445,40.15707877,-74.07078956,5652,10,3074,9,513,9,2545,13,,,,,,,,,,
7767,40.25220419,-74.01325064,5350,13,1131,9,,,,,,,,,,,,,,
5417,40.31919423,-73.97057751,4174,12,5310,8,,,,,,,,,,,,,,
277,40.36640265,-73.93918272,2063,9,6550,9,3308,12,8157,14,4795,7,7146,14,7666,14,5553,14,8143,9
4521,40.40345616,-73.91366065,3557,13,3621,10,3308,6,6262,6,,,,,,,,,,
2063,40.45065986,-73.8798977,277,9,7876,14,2337,6,5686,12,,,,,,,,,,
6404,40.51635316,-73.83028677,1699,14,36,12,4930,9,684,11,,,,,,,,,,
3178,40.60683988,-73.75603637,3357,10,,,,,,,,,,,,,,,,
1260,40.72894283,-73.64185085,2226,14,1167,8,3936,14,1235,5,,,,,,,,,,
3351,40.87893973,-73.46904507,3792,14,4911,5,7904,14,,,,,,,,,,,,
1356,40.98629743,-73.30833738,2495,13,3567,12,7437,10,6174,6,,,,,,,,,,
1962,41.05330347,-73.17949331,273,11,2160,12,64,9,942,6,,,,,,,,,,
4688,41.11572178,-73.02464477,5766,5,7326,10,1326,11,,,,,,,,,,,,
6648,41.1834365,-72.79772475,2324,6,5190,15,1843,9,415,7,6389,15,,,,,,,,
2495,41.23063282,-72.58726607,1356,13,8186,11,782,15,1510,14,871,11,2963,14,501,11,,,,
6741,41.25913281,-72.43607329,5028,13,5524,9,310,7,8088,15,,,,,,,,,,
7066,41.2779736,-72.32789978,6826,12,2698,10,,,,,,,,,,,,,,
7621,41.29097657,-72.25097271,4432,13,2763,7,,,,,,,,,,,,,,
5428,41.30017327,-72.19617148,3409,12,,,,,,,,,,,,,,,,
1202,41.30671897,-72.15724937,6826,14,223,7,25,13,,,,,,,,,,,,
487,41.31138977,-72.12961769,6105,15,481,8,7357,14,,,,,,,,,,,,
7754,41.31477325,-72.10971102,5624,9,1253,7,470,15,,,,,,,,,,,,
4938,41.31835021,-72.08879085,136,12,,,,,,,,,,,,,,,,
686,41.32340749,-72.05947607,7934,13,,,,,,,,,,,,,,,,
7258,41.33063352,-72.01823463,674,12,2891,15,6389,5,5975,6,5312,15,367,10,560,12,,,,
3567,41.34105914,-71.96034778,1356,12,8157,5,4811,15,6963,12,7241,11,4237,14,,,,,,
113,41.35644342,-71.87907233,7595,10,,,,,,,,,,,,,,,,
6251,41.37998606,-71.76549582,3746,6,2847,7,3412,5,5562,11,,,,,,,,,,
2089,41.41860385,-71.60788618,8005,12,,,,,,,,,,,,,,,,
2130,41.48987822,-71.39511563,578,9,244,7,3604,15,6744,13,6308,6,5177,13,1915,15,2219,10,,
2273,41.62042321,-71.1718182,2382,14,5610,13,1340,9,7400,9,2698,11,,,,,,,,
1121,41.79788787,-71.03936101,7362,5,6752,7,4039,8,,,,,,,,,,,,
