,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
6672,30.35666865,-87.7768742,2716,9,964,13,6269,13,512,12,4223,11,5193,8,,,,,,
8359,30.35588756,-87.60785216,5701,8,4375,10,5485,15,5710,15,,,,,,,,,,
56,30.3562825,-87.4875754,9132,5,671,8,8436,8,356,5,5868,13,4906,12,,,,,,
2489,30.35763235,-87.40204643,2001,6,8028,11,4006,10,,,,,,,,,,,,
7147,30.35934904,-87.34129203,2422,8,6570,12,,,,,,,,,,,,,,
4699,30.36131328,-87.29151552,3658,7,518,13,,,,,,,,,,,,,,
625,30.36463205,-87.22560079,4191,6,4927,6,8993,10,,,,,,,,,,,,
8675,30.37030364,-87.13290586,3439,5,946,12,3350,12,4117,5,,,,,,,,,,
8175,30.37920949,-87.00257548,7780,14,519,8,7252,15,1536,10,9320,7,,,,,,,,
7021,30.39059223,-86.81927992,3703,5,5660,12,7039,6,7777,13,950,13,1582,5,,,,,,
4923,30.3961009,-86.59134922,1354,14,4232,11,8145,8,,,,,,,,,,,,
4906,30.38805266,-86.41886294,7055,13,8822,5,729,12,56,12,,,,,,,,,,
5673,30.37262154,-86.29484965,5829,15,5995,11,7947,9,8303,12,4672,15,8028,8,,,,,,
7624,30.34538044,-86.1612224,1248,7,6587,11,7910,15,8678,15,8946,13,9320,8,,,,,,
2505,30.2932763,-85.97778743,8321,12,7143,7,,,,,,,,,,,,,,
6678,30.21748522,-85.75922203,8567,14,8145,8,,,,,,,,,,,,,,
5155,30.15857035,-85.59709382,1248,12,478,11,5886,5,4188,14,,,,,,,,,,
2802,30.11827126,-85.48118482,3055,5,8436,8,4117,12,158,7,5250,14,8873,9,6343,13,,,,
3255,30.09143402,-85.39803108,8077,13,3705,10,8349,8,6188,10,3479,6,4577,13,7910,10,1472,6,,
9132,30.07168633,-85.33159902,56,5,2940,13,7940,12,4343,7,8884,14,9007,14,,,,,,
1485,30.04823436,-85.24500653,433,11,5660,10,6610,10,,,,,,,,,,,,
615,30.01850056,-85.12186254,137,13,4474,8,,,,,,,,,,,,,,
7234,29.98147608,-84.94750961,8913,15,8347,8,8264,13,8812,14,,,,,,,,,,
6877,29.94355913,-84.75245944,4240,5,8433,9,964,9,158,5,4672,10,,,,,,,,
5736,29.91630204,-84.61203979,4927,10,7911,6,7274,12,,,,,,,,,,,,
7069,29.89600184,-84.51228975,8049,6,776,8,1435,13,,,,,,,,,,,,
5200,29.88081656,-84.4417014,5383,12,4077,9,7521,13,397,6,,,,,,,,,,
5084,29.86952755,-84.39172975,8123,15,7083,5,4089,11,8946,12,1497,11,1950,13,,,,,,
5482,29.86042996,-84.35305545,3676,12,2680,10,,,,,,,,,,,,,,
1785,29.84846784,-84.30428701,7487,6,6870,14,2494,15,7597,13,2929,12,3537,11,4308,15,2986,15,6244,8
4960,29.83073878,-84.23594732,953,5,1248,5,9126,10,6454,14,4731,9,3063,8,,,,,,
8146,29.80390975,-84.14033331,433,6,7836,15,1548,15,5383,12,,,,,,,,,,
7227,29.76237681,-84.00766959,3537,14,3166,5,748,9,9339,8,,,,,,,,,,
9332,29.6961156,-83.82593233,4244,5,158,11,5159,15,,,,,,,,,,,,
7698,29.62483184,-83.66112019,6734,12,7182,9,,,,,,,,,,,,,,
8319,29.56821503,-83.5475076,5895,5,2543,14,2409,8,671,7,5114,9,,,,,,,,
4173,29.52491578,-83.46901783,3537,15,3973,13,1554,7,6103,14,,,,,,,,,,
7487,29.48873263,-83.40825309,1785,6,64,15,4731,5,7167,12,,,,,,,,,,
112,29.43940311,-83.33171203,5383,5,8831,13,9193,8,520,7,3462,10,2831,9,8546,7,,,,
8913,29.36502873,-83.22856618,7945,7,7234,15,284,10,915,9,6574,10,8230,13,6261,8,,,,
3144,29.25001673,-83.09436093,2221,12,966,8,7850,6,9019,9,3858,9,9281,6,,,,,,
3245,29.08081198,-82.94477489,5090,12,1202,6,6989,12,3676,13,,,,,,,,,,
7597,28.93204481,-82.85434053,713,6,8181,15,6181,14,4416,6,1785,13,188,5,5715,7,3471,15,5008,13
3166,28.80860242,-82.80558109,7227,5,5527,8,769,12,6987,8,5805,8,,,,,,,,
2656,28.64663911,-82.76964768,6115,9,6103,14,8508,5,2560,14,6277,6,,,,,,,,
6269,28.43238969,-82.74977819,3858,7,6672,13,2004,8,,,,,,,,,,,,
6216,28.26242225,-82.74235203,6540,10,,,,,,,,,,,,,,,,
235,28.14162671,-82.73578212,8176,5,293,6,1746,5,1256,12,1510,7,2379,10,,,,,,
6438,28.05591816,-82.72844832,6987,12,3629,5,945,7,6058,12,7123,13,2466,9,,,,,,
4408,27.99084187,-82.72058851,3186,9,4798,12,5304,8,5275,10,689,12,,,,,,,,
4968,27.91039367,-82.70765496,4774,13,2000,5,8401,14,,,,,,,,,,,,
3676,27.79803283,-82.68362954,7274,10,6296,15,7812,15,3245,13,3648,10,5482,12,,,,,,
2741,27.64204592,-82.63876568,1852,8,7281,15,127,7,4511,5,2668,8,,,,,,,,
7812,27.468055,-82.57272798,8780,7,5004,11,5660,12,3342,14,6006,14,3676,15,4847,12,137,10,,
6199,27.34427698,-82.5151615,2450,8,5151,11,5886,10,9007,15,2001,10,8028,10,350,7,,,,
7429,27.25815883,-82.46969964,1396,15,87,5,4751,6,6824,11,1248,8,4149,15,4842,10,,,,
3291,27.1979378,-82.43516653,4006,7,2543,11,,,,,,,,,,,,,,
7829,27.14852587,-82.40509296,5888,15,5376,10,6200,10,5648,13,,,,,,,,,,
3794,27.08355772,-82.36322012,6764,9,8508,5,6115,11,,,,,,,,,,,,
6261,26.99361994,-82.3012372,1923,6,6711,11,1464,5,6321,9,3703,14,8913,8,,,,,,
7586,26.86995028,-82.20951505,2042,10,478,9,4231,15,1980,6,4998,15,22,7,,,,,,
5611,26.73871967,-82.10609034,48,13,8487,14,1943,6,,,,,,,,,,,,
1984,26.6456947,-82.03050774,3928,14,9206,7,85,5,,,,,,,,,,,,
127,26.57977368,-81.97649897,2551,6,4751,13,3819,12,4531,6,2741,7,5246,13,867,12,,,,
9415,26.53294044,-81.93815518,6277,11,3548,7,4281,7,6454,8,,,,,,,,,,
915,26.49957536,-81.91094175,293,5,8913,9,917,6,1698,10,7333,5,4832,9,5023,7,,,,
1493,26.47582847,-81.89165763,7144,10,7479,13,9388,6,1405,6,3535,13,9353,15,6574,10,,,,
2836,26.45894008,-81.87799717,443,8,,,,,,,,,,,,,,,,
4252,26.4469146,-81.86830157,7837,14,839,5,3709,7,,,,,,,,,,,,
4270,26.43737648,-81.86063168,1698,8,4798,13,2036,5,8250,11,,,,,,,,,,
479,26.42502257,-81.85072411,6103,5,6115,13,5464,7,8550,12,9252,10,4577,9,,,,,,
4341,26.40763858,-81.83682796,1526,8,5648,12,1612,6,4869,10,,,,,,,,,,
2319,26.38312499,-81.81730799,1612,12,,,,,,,,,,,,,,,,
9340,26.34859645,-81.78992147,6604,8,3629,13,8205,9,7263,6,1821,14,,,,,,,,
7521,26.300028,-81.75150002,597,5,3973,8,5200,13,,,,,,,,,,,,
3123,26.23172334,-81.69735103,2991,5,2059,13,2185,11,,,,,,,,,,,,
4561,26.13616735,-81.62049086,1354,6,8769,12,2918,8,1193,9,7162,7,,,,,,,,
188,26.00495012,-81.51031282,1526,11,7704,12,7597,5,5689,12,5756,7,,,,,,,,
4117,25.88719495,-81.40339823,2802,12,5275,5,8169,13,3827,12,8675,5,2046,11,7027,7,,,,
517,25.80662558,-81.32349956,964,15,438,10,,,,,,,,,,,,,,
9388,25.7513023,-81.26429155,2136,12,1493,6,8303,10,,,,,,,,,,,,
2177,25.70336245,-81.20937913,3186,12,,,,,,,,,,,,,,,,
1615,25.64069746,-81.1313637,9177,9,3828,15,6906,6,3605,11,,,,,,,,,,
7329,25.55929077,-81.01521808,689,13,2041,14,,,,,,,,,,,,,,
3862,25.46399426,-80.83431198,7472,12,7573,14,2546,5,2645,14,972,11,5495,11,,,,,,
1804,25.42372706,-80.5792592,7343,15,597,8,7573,6,6728,10,4063,10,,,,,,,,
512,25.56673036,-80.3665258,438,11,2603,8,7030,12,6672,12,70,12,6244,14,5408,8,,,,
4231,25.74159192,-80.26777319,672,5,7586,15,964,5,8103,14,6906,12,946,10,102,10,,,,
5004,25.87384511,-80.21928716,7812,11,6244,5,1519,14,9202,13,1660,7,5701,7,,,,,,
2986,25.96975002,-80.19226197,8176,11,7385,8,7823,10,1785,15,,,,,,,,,,
6321,26.0385896,-80.1761277,6261,9,3110,8,8693,9,5275,5,,,,,,,,,,
9019,26.094624,-80.16475423,3144,9,5817,14,,,,,,,,,,,,,,
3482,26.16882632,-80.15199522,7966,7,7780,14,8043,11,,,,,,,,,,,,
7285,26.27378696,-80.13833261,9394,12,2595,11,,,,,,,,,,,,,,
2228,26.42196549,-80.12760072,2775,12,8418,12,6870,15,,,,,,,,,,,,
616,26.60625161,-80.12798923,3110,11,6244,13,7001,14,3613,12,8205,10,421,5,,,,,,
8617,26.74498484,-80.13828782,8894,11,3186,5,812,11,,,,,,,,,,,,
3275,26.84334462,-80.15084607,7143,6,1273,7,,,,,,,,,,,,,,
1248,26.91283011,-80.16238717,4960,5,5155,12,7624,7,4992,7,7429,8,916,13,4474,15,,,,
8805,26.96612903,-80.17275982,2706,15,1154,11,5715,15,,,,,,,,,,,,
6947,27.03272702,-80.18754233,100,5,5804,12,491,9,,,,,,,,,,,,
2041,27.12590449,-80.21140404,3384,6,7311,13,7329,14,1900,5,5855,14,6393,13,,,,,,
3849,27.25554875,-80.25015001,8693,11,8435,11,945,8,4375,6,,,,,,,,,,
5689,27.40996542,-80.30338785,8508,7,188,12,,,,,,,,,,,,,,
3214,27.52325486,-80.34630519,8204,6,4978,10,868,13,2460,7,,,,,,,,,,
6178,27.60351922,-80.37819303,3537,6,5606,12,1965,7,5533,5,8220,6,1985,8,,,,,,
7763,27.66035291,-80.40132918,70,10,7712,9,,,,,,,,,,,,,,
3688,27.70064783,-80.41794467,8700,10,5862,8,,,,,,,,,,,,,,
946,27.72942167,-80.4298924,8675,12,953,7,229,7,2747,11,6604,7,4231,10,6058,14,,,,
8250,27.74978025,-80.4383787,2918,13,4832,5,4270,11,3259,9,4233,15,1759,7,,,,,,
4028,27.76425187,-80.44442438,237,10,7634,9,9358,11,7343,14,6074,15,4993,11,,,,,,
5862,27.77455056,-80.44873237,6787,12,6215,5,3688,8,7391,10,7302,12,6822,11,,,,,,
7144,27.78186364,-80.45179386,1493,10,675,8,1600,7,,,,,,,,,,,,
8181,27.78705698,-80.45396903,48,11,7597,15,6210,10,8105,8,,,,,,,,,,
6343,27.79075027,-80.4555164,566,5,1244,7,3927,15,5023,10,2802,13,,,,,,,,
7311,27.79338052,-80.45661862,7600,12,2041,13,357,5,2883,5,,,,,,,,,,
1223,27.79524763,-80.45740115,2747,8,4591,10,100,10,7343,6,597,10,,,,,,,,
7454,27.79657418,-80.45795717,8204,8,8105,10,13,7,1464,15,,,,,,,,,,
57,27.79758608,-80.45838133,7263,12,7143,8,4531,10,6210,13,5250,11,6058,14,866,10,1554,11,,
4773,27.79884143,-80.45890758,3705,12,421,7,4290,15,5870,6,,,,,,,,,,
4378,27.80060824,-80.4596483,8305,10,1412,12,7123,10,2691,5,1943,5,,,,,,,,
4067,27.80309164,-80.46068956,769,15,7945,15,6574,11,,,,,,,,,,,,
6328,27.80658746,-80.46215556,2827,13,830,5,1970,13,5686,13,919,5,,,,,,,,
6074,27.81151019,-80.46422042,7809,5,5008,14,8363,12,8508,7,4028,15,3110,6,,,,,,
8812,27.81841716,-80.46711846,7234,14,7684,5,6764,6,,,,,,,,,,,,
6989,27.82816211,-80.47120897,2059,10,3245,12,3325,15,,,,,,,,,,,,
1672,27.84184424,-80.47695534,3927,12,7733,12,1149,14,1333,14,1749,8,,,,,,,,
8629,27.86106719,-80.48503458,5710,6,5250,8,8441,11,4244,7,,,,,,,,,,
8483,27.88816011,-80.49643153,7704,9,421,11,5464,13,4233,14,8922,7,7277,8,,,,,,
2994,27.9262731,-80.51248003,9127,9,3928,6,6906,12,,,,,,,,,,,,
769,27.97987919,-80.53507233,137,5,4067,15,3439,15,3055,15,3166,12,6787,5,,,,,,
1331,28.05507527,-80.56677189,7167,8,7281,15,3830,6,2221,7,5322,15,3796,7,4376,7,7444,12,,
9297,28.16123092,-80.61145081,75,9,3507,6,2543,5,4251,7,6132,5,5304,15,5173,15,,,,
6132,28.297527,-80.66848646,8303,5,2501,8,9297,5,,,,,,,,,,,,
8433,28.40377163,-80.71251395,433,5,9343,8,6877,9,3475,11,,,,,,,,,,
3858,28.47930215,-80.74349761,2806,15,1357,5,6269,7,7823,13,8169,11,3144,9,9405,5,6447,10,,
9014,28.53307796,-80.76536518,6843,12,1098,12,2560,5,,,,,,,,,,,,
2059,28.57136428,-80.78082525,7032,6,3123,13,9020,8,6989,10,5485,7,4422,9,,,,,,
1663,28.59854879,-80.79174335,6787,13,8441,12,2668,7,426,7,4993,10,2881,11,,,,,,
1424,28.61792003,-80.79949201,6393,9,8110,7,,,,,,,,,,,,,,
916,28.63169434,-80.80498543,8644,11,3371,11,8716,7,7712,11,5078,9,1248,13,,,,,,
5838,28.64148118,-80.8088801,7968,8,1548,8,,,,,,,,,,,,,,
6734,28.6504062,-80.81242556,7634,13,7698,12,,,,,,,,,,,,,,
5386,28.66270694,-80.81730226,7704,7,4474,15,1965,5,,,,,,,,,,,,
3811,28.68002279,-80.82414799,4272,11,2057,5,6843,6,,,,,,,,,,,,
812,28.70440986,-80.83375112,4375,5,8881,5,5817,9,8617,11,,,,,,,,,,
9394,28.73873909,-80.84719346,4015,11,7285,12,67,14,474,8,1980,12,,,,,,,,
8387,28.78698703,-80.8659358,6393,5,8438,8,2887,8,,,,,,,,,,,,
5294,28.85499121,-80.89205377,2943,15,6512,7,8176,14,5112,9,2520,14,,,,,,,,
8060,28.95085748,-80.9282766,8573,12,2115,9,,,,,,,,,,,,,,
7780,29.08530134,-80.97789649,6010,14,8175,14,5533,14,3482,14,2460,5,,,,,,,,
518,29.21169751,-81.02328625,8436,9,3471,9,161,11,4699,13,,,,,,,,,,
161,29.30151142,-81.05479568,87,7,2049,15,518,11,,,,,,,,,,,,
9281,29.36572365,-81.07694452,2136,12,2646,6,8161,15,7704,15,7733,5,3144,6,,,,,,
8028,29.41134072,-81.09248751,5634,6,7063,6,520,12,2489,11,5673,8,6199,10,6556,10,,,,
7685,29.44379748,-81.10344948,6586,13,8495,10,2064,9,,,,,,,,,,,,
4531,29.46686204,-81.11119035,237,5,127,6,57,10,1914,10,,,,,,,,,,
48,29.48326522,-81.1166708,7809,12,5611,13,8181,11,2174,6,3735,10,8886,10,,,,,,
87,29.4949248,-81.12055387,6051,7,8716,9,161,7,2596,14,7429,5,6829,14,1405,14,,,,
3210,29.50414456,-81.12361704,6958,15,2745,14,7280,5,3186,12,1405,8,,,,,,,,
3529,29.51605262,-81.12756357,5877,14,283,8,4998,5,,,,,,,,,,,,
2598,29.53282088,-81.13310125,1698,11,4350,8,,,,,,,,,,,,,,
284,29.55643525,-81.14085842,5114,6,8913,10,4512,9,7850,11,,,,,,,,,,
8441,29.58961104,-81.15166758,1536,5,2895,8,1663,12,7182,9,2560,9,3365,7,8629,11,6160,8,,
471,29.63642057,-81.16672262,1985,9,8161,9,,,,,,,,,,,,,,
4639,29.70227319,-81.18745916,886,5,729,5,4705,15,,,,,,,,,,,,
6181,29.79522617,-81.21569565,4807,15,3205,12,7597,14,6051,12,5995,15,,,,,,,,
981,29.92641396,-81.25306291,8946,11,31,7,8488,12,8145,7,6799,8,8529,13,2815,10,4089,14,8435,14
8946,30.08505724,-81.29349397,981,11,7479,13,5084,12,4422,9,7624,13,2996,12,7143,13,,,,
7704,30.20342456,-81.31960623,8483,9,2115,15,5386,7,9281,15,188,12,7196,7,1202,9,,,,
5718,30.2878746,-81.33581163,1404,10,3827,9,3468,14,759,15,,,,,,,,,,
4416,30.3481485,-81.34602886,6702,15,1660,10,6870,13,5846,8,7597,6,2416,7,5151,13,,,,
1472,30.39148981,-81.35263915,2107,7,1943,7,8780,14,9104,8,3255,6,,,,,,,,
9268,30.43663592,-81.35884021,1914,5,1759,7,3222,10,,,,,,,,,,,,
8438,30.50010051,-81.36632684,8387,8,6296,8,4731,12,7968,14,950,15,,,,,,,,
1600,30.58950383,-81.37429956,1126,6,6661,8,2460,10,1333,12,7144,7,,,,,,,,
2799,30.71558373,-81.38002117,2996,8,3507,9,,,,,,,,,,,,,,
3648,30.89250499,-81.37588423,1284,8,3630,8,3676,10,100,9,,,,,,,,,,
8321,31.05997171,-81.35694907,6409,9,2064,14,1354,13,350,10,2505,12,3397,8,4155,9,7193,10,9198,14
5715,31.17790344,-81.33351136,6710,13,8805,15,7597,7,,,,,,,,,,,,
7910,31.26097019,-81.31134958,7182,7,4529,6,7624,15,5304,12,4375,14,3255,10,,,,,,
5395,31.33900881,-81.28587963,2603,12,1852,8,,,,,,,,,,,,,,
5383,31.44570273,-81.24347103,112,5,5151,7,5200,12,3535,13,1126,11,8527,12,3735,5,8146,12,,
344,31.59155072,-81.17067586,9020,9,3705,11,5900,8,,,,,,,,,,,,
220,31.76337845,-81.06111295,2136,9,4360,8,2918,11,3629,15,6433,12,,,,,,,,
6349,31.88592212,-80.96535009,8436,8,5829,12,,,,,,,,,,,,,,
2036,31.96923314,-80.89071711,13,6,5355,7,4270,5,2000,8,7082,7,7243,14,,,,,,
3537,32.02641136,-80.83450055,7227,14,6178,6,7556,8,830,6,7302,7,7573,12,9166,7,4173,15,1785,11
1058,32.0775247,-80.78048901,7774,9,1004,9,4247,14,74,6,,,,,,,,,,
7027,32.14578591,-80.70271598,8112,15,1357,11,1603,14,1404,9,7182,15,4117,7,3222,12,,,,
7063,32.23760416,-80.58820717,8028,6,9257,7,1269,8,,,,,,,,,,,,
6115,32.34936645,-80.43493169,479,13,4998,7,6556,5,2656,9,6103,13,3794,11,,,,,,
2778,32.43281251,-80.31247575,433,12,8570,8,,,,,,,,,,,,,,
6244,32.49082867,-80.22454089,5004,5,616,13,8037,6,9320,11,4644,6,512,14,4672,15,1785,8,,
6882,32.53191979,-80.16141608,2940,8,2929,6,1256,11,4247,14,1419,9,7836,14,,,,,,
9257,32.56101792,-80.11650189,7063,7,1950,10,64,7,6799,9,,,,,,,,,,
2606,32.58164915,-80.08462668,3937,12,2881,15,729,8,2221,10,9273,13,85,5,6822,15,,,,
6620,32.59635367,-80.06192095,4142,13,5663,9,1660,15,6570,15,,,,,,,,,,
5533,32.6068068,-80.0457964,6447,6,4146,13,7780,14,5159,7,158,11,1149,14,566,10,6178,5,,
6681,32.61423619,-80.03434805,4272,10,7281,11,,,,,,,,,,,,,,
6858,32.61984299,-80.02571618,22,6,9272,8,9177,13,2883,14,,,,,,,,,,
5714,32.62666403,-80.01522506,3994,7,4704,13,,,,,,,,,,,,,,
5475,32.63628318,-80.0004501,9343,12,1696,9,,,,,,,,,,,,,,
953,32.64981754,-79.979703,4960,5,826,13,946,7,6891,9,3128,15,3186,11,,,,,,
6587,32.66890027,-79.95053985,748,14,6930,13,5023,7,7624,11,1269,13,6906,12,204,8,,,,
4591,32.69586053,-79.90953367,6277,7,3232,8,672,15,1223,10,,,,,,,,,,
5385,32.73391751,-79.85208912,247,10,5485,9,,,,,,,,,,,,,,
4089,32.78795929,-79.77153451,5084,11,981,14,,,,,,,,,,,,,,
520,32.86492812,-79.65922221,8028,12,112,7,6361,8,,,,,,,,,,,,
4232,32.9669829,-79.51545791,4923,11,7039,13,261,6,,,,,,,,,,,,
9127,33.04934329,-79.404312,2937,9,6308,7,9318,10,2994,9,,,,,,,,,,
131,33.10923834,-79.32645798,6202,14,4188,15,5504,12,2815,7,,,,,,,,,,
4077,33.15248103,-79.27187796,7030,15,8873,10,1256,9,1483,10,8824,7,5417,11,5200,9,5663,13,9202,14
8527,33.1835503,-79.23352652,7143,13,7654,13,2775,12,5383,12,,,,,,,,,,
2815,33.20712167,-79.20491819,2057,8,981,10,131,7,,,,,,,,,,,,
5804,33.23593714,-79.17049072,6947,12,8487,6,7167,8,5877,11,5411,10,4191,8,,,,,,
4042,33.27689824,-79.12244489,5133,5,237,11,2422,13,8176,11,8379,10,,,,,,,,
4051,33.33511335,-79.05559719,3703,13,6570,6,,,,,,,,,,,,,,
356,33.41778778,-78.96260762,56,5,7809,10,5246,5,,,,,,,,,,,,
8320,33.53454173,-78.83270664,1284,9,3462,13,,,,,,,,,,,,,,
4233,33.64657182,-78.70645296,7114,10,6354,8,7823,14,6771,14,725,10,8483,14,8250,15,2918,9,,
400,33.72506196,-78.61512844,2937,11,,,,,,,,,,,,,,,,
7994,33.77993994,-78.54900866,9177,15,4015,8,75,11,3624,14,,,,,,,,,,
1405,33.81807282,-78.5016204,1493,6,3210,8,87,14,,,,,,,,,,,,
8264,33.84550237,-78.46665926,6556,6,7234,13,5846,14,2747,6,3757,6,,,,,,,,
848,33.87411906,-78.42931268,3232,12,2049,8,1284,7,3658,11,,,,,,,,,,
830,33.91364869,-78.3761925,950,15,6328,5,3537,6,5855,8,,,,,,,,,,
3624,33.96804065,-78.30005702,589,11,8691,14,7163,10,7712,11,7994,14,,,,,,,,
5278,34.04210203,-78.1903252,6711,13,2049,7,4895,5,,,,,,,,,,,,
2416,34.14005466,-78.03333969,4343,5,7777,5,4142,12,4416,7,3605,6,3454,10,,,,,,
5630,34.2234783,-77.88760356,70,14,909,9,4251,14,1526,15,8824,8,2004,10,8105,11,,,,
6859,34.28007304,-77.78158491,4705,10,,,,,,,,,,,,,,,,
7899,34.31889285,-77.70515232,100,6,6165,9,6906,6,4842,12,7182,14,5792,5,,,,,,
3776,34.34579009,-77.6502796,6058,11,7836,13,7850,15,8550,9,,,,,,,,,,
5112,34.36454313,-77.61104009,2772,13,7263,5,4120,8,5294,9,,,,,,,,,,
5663,34.37996793,-77.57813715,6620,9,1886,9,4077,13,4063,14,5151,10,,,,,,,,
67,34.4002977,-77.53395029,675,8,9394,14,2068,15,,,,,,,,,,,,
1404,34.42846623,-77.47140545,5718,10,5504,8,2603,13,945,5,7030,15,5495,10,7027,9,,,,
4971,34.46744052,-77.38304016,7823,13,6062,11,,,,,,,,,,,,,,
3205,34.52187485,-77.25829848,8488,10,6181,12,2546,6,7294,5,,,,,,,,,,
8831,34.59993543,-77.08352968,6006,12,7543,10,112,13,2855,6,,,,,,,,,,
4731,34.69116353,-76.89646478,6215,12,4960,9,3186,9,8438,12,7487,5,,,,,,,,
1771,34.76356297,-76.76627921,3994,8,8573,12,2955,8,,,,,,,,,,,,
2322,34.81986566,-76.6768694,6006,12,6393,11,,,,,,,,,,,,,,
8573,34.88157405,-76.58989953,2520,12,1771,12,1492,6,7196,6,8060,12,2086,12,70,15,,,,
2136,34.97500569,-76.47584007,220,9,9388,12,9281,12,8347,14,,,,,,,,,,
3827,35.11883822,-76.33208974,2057,10,5718,9,4117,12,6891,9,1660,7,,,,,,,,
1943,35.28482638,-76.20317398,4350,13,5376,15,1980,8,9041,10,1472,7,1789,8,5611,6,8347,7,4378,5
5877,35.41055711,-76.1271438,3529,14,2004,7,5804,11,,,,,,,,,,,,
886,35.5031841,-76.08170229,4639,5,1821,13,283,10,,,,,,,,,,,,
5504,35.59002564,-76.04672334,1404,8,131,12,,,,,,,,,,,,,,
2510,35.71252556,-76.00934713,8894,10,6377,8,3726,15,2068,7,945,6,5417,6,,,,,,
2895,35.88839052,-75.97966489,2004,12,3830,9,8441,8,5005,13,,,,,,,,,,
5648,36.10647671,-75.98371834,4188,11,4341,12,7829,13,,,,,,,,,,,,
7721,36.26788262,-76.01965774,2747,12,5900,15,,,,,,,,,,,,,,
2042,36.38365497,-76.06612457,6711,15,7586,10,8084,9,7039,7,7280,13,5411,6,,,,,,
4188,36.51486008,-76.14116429,868,10,5648,11,1244,7,131,15,3063,12,5155,14,3819,7,,,,
1215,36.69011492,-76.26925568,1526,10,3397,10,8110,8,8685,12,426,13,,,,,,,,
4474,36.86074053,-76.4065265,5304,10,1708,7,615,8,5386,15,5579,6,1248,15,,,,,,
9206,36.98382638,-76.50082431,1984,7,6120,15,,,,,,,,,,,,,,
672,37.07381754,-76.56234652,4231,5,851,6,4591,15,4120,12,,,,,,,,,,
4134,37.15433213,-76.61012489,576,8,,,,,,,,,,,,,,,,
204,37.26738353,-76.66536291,729,14,6610,11,6587,8,,,,,,,,,,,,
5886,37.43200864,-76.72049595,3462,7,6199,10,5155,5,,,,,,,,,,,,
519,37.66797731,-76.72944215,1749,11,4557,9,8175,8,4751,13,,,,,,,,,,
5378,37.85841939,-76.57416908,7774,5,5769,6,,,,,,,,,,,,,,
1746,37.94337862,-76.28258216,4063,5,235,5,867,6,9104,10,,,,,,,,,,
1965,37.99078969,-76.05848772,4586,7,4142,12,6178,7,5386,5,,,,,,,,,,
5594,38.0350536,-75.90237702,1396,13,,,,,,,,,,,,,,,,
2560,38.09632856,-75.75210459,950,10,8441,9,9014,5,2656,14,,,,,,,,,,
2123,38.20592033,-75.55947125,85,15,,,,,,,,,,,,,,,,
3735,38.33818264,-75.38194915,7479,5,4222,10,5383,5,48,10,,,,,,,,,,
3384,38.44042169,-75.26614479,2041,6,8230,11,2937,11,117,7,3727,11,,,,,,,,
964,38.5160699,-75.18824365,6672,13,4231,5,517,15,7083,9,6877,9,5982,8,1284,7,,,,
5159,38.57102756,-75.13482772,776,9,5533,7,9332,15,,,,,,,,,,,,
4244,38.61130034,-75.09710968,9193,12,7263,10,9332,5,137,5,2155,6,6160,8,8629,7,,,,
1354,38.65540888,-75.05701059,4561,6,4923,14,8321,13,9320,9,7809,9,4041,12,,,,,,
4847,38.71814585,-75.00191943,8084,12,6891,12,7812,12,2940,11,,,,,,,,,,
2603,38.80773346,-74.9267363,3629,10,1404,13,512,8,7479,14,5395,12,4998,5,,,,,,
3186,38.93596274,-74.82522996,4191,7,6592,5,4408,9,4731,9,3210,12,8617,5,2177,12,6422,7,953,11
5756,39.11073755,-74.69655633,7109,12,7817,14,188,7,,,,,,,,,,,,
1708,39.25630804,-74.59664521,4474,7,6010,8,9358,7,2064,9,474,7,,,,,,,,
2494,39.36108168,-74.5283893,1785,15,3535,9,2645,10,,,,,,,,,,,,
3658,39.43607699,-74.48130666,4586,10,4699,7,848,11,,,,,,,,,,,,
5686,39.48975232,-74.44849436,3325,6,6328,13,247,10,,,,,,,,,,,,
2887,39.5279696,-74.4255773,1660,10,6512,7,438,7,8387,8,2155,9,8776,12,,,,,,
2668,39.55549343,-74.40929856,3819,14,6361,9,1492,9,2855,14,1663,7,5444,7,426,5,2741,8,,
4895,39.58368256,-74.39280975,9273,12,2115,7,6468,10,5278,5,8145,9,,,,,,,,
6824,39.62327099,-74.36993861,3937,12,576,6,4360,14,2747,14,7429,11,1464,6,,,,,,
4191,39.67911638,-74.33816839,3186,7,2883,12,625,6,6363,10,5804,8,,,,,,,,
5829,39.75793834,-74.29409049,5673,15,5660,13,9353,11,6349,12,1526,12,7966,15,,,,,,
2064,39.86879693,-74.23295925,8321,14,9079,6,1708,9,7685,9,3577,13,,,,,,,,
438,40.02211955,-74.14814225,512,11,1284,14,1759,5,6202,8,2887,7,517,10,,,,,,
5606,40.15707877,-74.07078956,917,6,1244,12,6178,12,1793,14,158,6,1852,5,8105,5,2221,6,,
1497,40.25220419,-74.01325064,421,10,5084,11,4068,12,,,,,,,,,,,,
328,40.31919423,-73.97057751,8678,9,9273,15,9193,14,4774,5,,,,,,,,,,
1624,40.36640265,-73.93918272,350,9,2079,12,8685,9,,,,,,,,,,,,
6447,40.40345616,-73.91366065,4705,12,7029,12,5533,6,6764,7,3093,7,4063,9,3858,10,,,,
