,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
7407,30.35219727,-88.24118489,6988,7,2395,9,,,,,,,,,,,,,,
2161,30.35501211,-88.13309274,764,9,4669,7,9892,9,4486,15,5146,12,,,,,,,,
4486,30.35688361,-87.9810153,4811,9,640,9,2161,15,747,8,2417,9,2741,8,4700,8,,,,
5461,30.35666865,-87.7768742,6104,8,160,8,5887,10,,,,,,,,,,,,
9564,30.35588756,-87.60785216,982,15,9533,12,4496,5,4700,9,,,,,,,,,,
6358,30.3562825,-87.4875754,4716,5,1772,14,8813,8,3851,6,893,12,3711,5,,,,,,
5055,30.35763235,-87.40204643,5134,8,1226,5,,,,,,,,,,,,,,
5172,30.35934904,-87.34129203,7265,8,4134,14,5190,6,1589,5,,,,,,,,,,
6959,30.36131328,-87.29151552,747,14,3127,14,,,,,,,,,,,,,,
5190,30.36463205,-87.22560079,4595,14,525,7,9549,13,5172,6,65,7,,,,,,,,
6594,30.37030364,-87.13290586,9250,7,2564,15,7932,5,7388,14,6096,5,8214,11,,,,,,
5887,30.37920949,-87.00257548,947,12,5461,10,1729,15,8982,6,3995,5,,,,,,,,
2395,30.39059223,-86.81927992,3179,9,7098,15,7672,8,7407,9,1729,11,4700,9,,,,,,
8982,30.3961009,-86.59134922,2632,14,1163,8,302,5,4762,6,5887,6,1413,10,5370,14,,,,
9507,30.38805266,-86.41886294,874,13,2954,15,,,,,,,,,,,,,,
5884,30.37262154,-86.29484965,9468,9,3429,5,5146,11,2218,13,186,8,,,,,,,,
973,30.34538044,-86.1612224,9250,13,9620,8,8822,14,3890,5,6577,6,5134,12,7156,15,,,,
186,30.2932763,-85.97778743,5736,6,5884,8,1226,10,,,,,,,,,,,,
6380,30.21748522,-85.75922203,3801,8,9892,6,2147,14,1413,14,,,,,,,,,,
1729,30.15857035,-85.59709382,9892,13,829,15,4762,5,5887,15,2395,11,4091,14,4496,13,,,,
4279,30.11827126,-85.48118482,8769,5,139,11,6009,10,1589,9,65,8,5979,6,,,,,,
6009,30.09143402,-85.39803108,764,7,1069,13,302,5,3034,7,4279,10,,,,,,,,
7176,30.07168633,-85.33159902,5965,9,965,10,139,12,9824,8,3890,7,,,,,,,,
2907,30.04823436,-85.24500653,7788,15,302,5,6164,8,9474,8,8826,13,65,11,,,,,,
4821,30.01850056,-85.12186254,4885,10,5342,6,4995,5,747,14,,,,,,,,,,
6096,29.98147608,-84.94750961,3379,11,6594,5,2235,5,65,15,6577,8,,,,,,,,
4582,29.94355913,-84.75245944,8241,6,8206,8,3761,5,4995,8,,,,,,,,,,
5241,29.91630204,-84.61203979,2632,14,8701,11,9620,10,,,,,,,,,,,,
8813,29.89600184,-84.51228975,3379,7,6358,8,,,,,,,,,,,,,,
1413,29.88081656,-84.4417014,8649,7,8982,10,6380,14,,,,,,,,,,,,
3890,29.86952755,-84.39172975,764,9,160,14,942,6,2147,10,973,5,7176,7,4912,11,,,,
2954,29.86042996,-84.35305545,4040,14,4214,14,9507,15,,,,,,,,,,,,
3127,29.84846784,-84.30428701,6959,14,7461,12,,,,,,,,,,,,,,
6164,29.83073878,-84.23594732,1163,7,3379,5,4040,7,2907,8,3112,14,,,,,,,,
5701,29.80390975,-84.14033331,4669,8,4410,8,8822,5,,,,,,,,,,,,
8901,29.76237681,-84.00766959,2632,8,,,,,,,,,,,,,,,,
513,29.6961156,-83.82593233,3179,12,9549,10,4885,9,302,8,5285,6,1226,6,,,,,,
2044,29.62483184,-83.66112019,9250,7,4070,8,5979,6,7219,14,,,,,,,,,,
7219,29.56821503,-83.5475076,2487,5,7237,6,2044,14,2417,11,,,,,,,,,,
4700,29.52491578,-83.46901783,9549,11,5342,10,4486,8,9564,9,2395,9,,,,,,,,
3711,29.48873263,-83.40825309,8241,8,5813,10,9490,11,6358,5,,,,,,,,,,
5285,29.43940311,-83.33171203,9468,5,513,6,,,,,,,,,,,,,,
2218,29.36502873,-83.22856618,1027,15,5884,13,,,,,,,,,,,,,,
3761,29.25001673,-83.09436093,7074,9,160,8,4582,5,2417,5,,,,,,,,,,
594,29.08081198,-82.94477489,7265,6,825,10,4768,8,,,,,,,,,,,,
6625,28.93204481,-82.85434053,4214,7,6577,15,,,,,,,,,,,,,,
747,28.80860242,-82.80558109,7110,7,1159,8,4486,8,6959,14,4821,14,5703,8,,,,,,
4091,28.64663911,-82.76964768,5789,14,4134,13,1729,14,,,,,,,,,,,,
9474,28.43238969,-82.74977819,5736,11,874,5,32,8,9490,5,2907,8,,,,,,,,
949,28.26242225,-82.74235203,5034,7,,,,,,,,,,,,,,,,
7461,28.14162671,-82.73578212,7672,14,4214,5,3034,14,3127,12,9824,7,,,,,,,,
4878,28.05591816,-82.72844832,4716,14,9620,7,668,11,1226,5,5331,10,,,,,,,,
4912,27.99084187,-82.72058851,8649,5,3063,9,3890,11,,,,,,,,,,,,
3596,27.91039367,-82.70765496,7098,13,4853,11,,,,,,,,,,,,,,
5906,27.79803283,-82.68362954,7237,15,2741,5,,,,,,,,,,,,,,
1592,27.64204592,-82.63876568,7388,6,,,,,,,,,,,,,,,,
7790,27.468055,-82.57272798,764,9,8575,11,4410,14,8822,15,,,,,,,,,,
4995,27.34427698,-82.5151615,5034,10,9620,9,2856,10,6425,10,640,12,4821,5,4582,8,1226,10,889,8
65,27.25815883,-82.46969964,8717,13,5190,7,4279,8,2907,11,6096,15,,,,,,,,
2741,27.1979378,-82.43516653,599,8,4486,8,5906,5,5146,15,1226,6,2235,12,,,,,,
4019,27.14852587,-82.40509296,6025,6,5068,8,,,,,,,,,,,,,,
3851,27.08355772,-82.36322012,6358,6,1589,8,9066,11,,,,,,,,,,,,
2559,26.99361994,-82.3012372,678,8,8206,8,1159,15,4762,8,7631,10,,,,,,,,
1786,26.86995028,-82.20951505,5068,12,7672,5,4768,9,829,6,2417,14,,,,,,,,
9422,26.73871967,-82.10609034,7788,9,9574,15,,,,,,,,,,,,,,
5331,26.6456947,-82.03050774,6104,15,4878,10,2235,13,,,,,,,,,,,,
2047,26.57977368,-81.97649897,7932,12,3995,8,,,,,,,,,,,,,,
4496,26.53294044,-81.93815518,9564,5,1729,13,4405,9,,,,,,,,,,,,
5146,26.49957536,-81.91094175,1027,15,3429,5,2161,12,5884,11,2741,15,9035,5,,,,,,
8214,26.47582847,-81.89165763,7265,12,8173,8,4885,6,7110,15,5342,8,9574,10,6594,11,,,,
7156,26.45894008,-81.87799717,525,15,6664,10,874,9,7631,7,2147,9,139,9,973,15,,,,
2776,26.4469146,-81.86830157,5342,6,1226,12,,,,,,,,,,,,,,
9035,26.43737648,-81.86063168,4939,14,5146,5,5370,14,,,,,,,,,,,,
5370,26.42502257,-81.85072411,3246,12,9620,10,6425,6,8982,14,9035,14,,,,,,,,
9824,26.40763858,-81.83682796,2564,10,7176,8,7461,7,,,,,,,,,,,,
5134,26.38312499,-81.81730799,2487,14,8206,15,4762,13,5055,8,973,12,,,,,,,,
1589,26.34859645,-81.78992147,8769,13,5172,5,4279,9,3851,8,,,,,,,,,,
893,26.300028,-81.75150002,5342,8,1159,7,6358,12,,,,,,,,,,,,
5703,26.23172334,-81.69735103,4811,7,747,8,3112,14,,,,,,,,,,,,
2386,26.13616735,-81.62049086,7788,12,3112,15,,,,,,,,,,,,,,
5979,26.00495012,-81.51031282,8575,10,7110,13,160,10,139,8,4279,6,2044,6,,,,,,
4853,25.88719495,-81.40339823,4595,15,3179,8,4716,12,3063,12,5342,13,8610,14,3596,11,9857,13,,
3995,25.80662558,-81.32349956,5068,7,9549,15,4070,7,5887,5,2047,8,,,,,,,,
7967,25.7513023,-81.26429155,4716,11,,,,,,,,,,,,,,,,
3112,25.70336245,-81.20937913,2487,13,8822,14,6164,14,5703,14,2386,15,,,,,,,,
1226,25.64069746,-81.1313637,7237,5,9490,8,5055,5,186,10,513,6,4878,5,4995,10,2741,6,2776,12
4405,25.55929077,-81.01521808,7543,14,4070,9,874,10,4496,9,,,,,,,,,,
7291,25.46399426,-80.83431198,9330,11,6025,6,,,,,,,,,,,,,,
8406,25.42372706,-80.5792592,2632,14,5034,13,4040,7,7237,8,8223,9,,,,,,,,
2417,25.56673036,-80.3665258,1069,7,4486,9,7219,11,3761,5,1786,14,,,,,,,,
9857,25.74159192,-80.26777319,5068,7,302,9,4853,13,,,,,,,,,,,,
4228,25.87384511,-80.21928716,3179,5,5789,14,,,,,,,,,,,,,,
8223,25.96975002,-80.19226197,8406,9,,,,,,,,,,,,,,,,
2235,26.0385896,-80.1761277,1835,9,4768,8,6096,5,2741,12,5331,13,,,,,,,,
3032,26.094624,-80.16475423,9468,11,8241,7,4410,12,,,,,,,,,,,,
6577,26.16882632,-80.15199522,7543,5,7788,5,973,6,6096,8,6625,15,,,,,,,,
9066,26.27378696,-80.13833261,3851,11,,,,,,,,,,,,,,,,
8826,26.42196549,-80.12760072,6988,9,9533,13,2907,13,,,,,,,,,,,,
889,26.60625161,-80.12798923,6025,15,2632,13,825,10,663,14,4995,8,,,,,,,,
5563,26.74498484,-80.13828782,8377,10,8577,10,7193,5,3819,14,,,,,,,,,,
9798,26.84334462,-80.15084607,1046,13,3433,6,3520,12,9374,10,6140,12,,,,,,,,
2123,26.91283011,-80.16238717,1434,5,9006,12,8356,6,6049,12,502,15,,,,,,,,
9485,26.96612903,-80.17275982,3433,12,8234,11,,,,,,,,,,,,,,
3445,27.03272702,-80.18754233,8716,14,3260,6,6439,9,8329,11,1568,12,,,,,,,,
6881,27.12590449,-80.21140404,8023,14,6187,7,915,10,9274,11,3680,12,4839,11,9082,8,,,,
1908,27.25554875,-80.25015001,3634,15,9363,15,9569,13,2975,9,6291,11,,,,,,,,
6882,27.40996542,-80.30338785,926,14,1348,5,8710,15,6127,14,325,8,,,,,,,,
8577,27.52325486,-80.34630519,5563,10,9014,14,5195,13,,,,,,,,,,,,
3433,27.60351922,-80.37819303,9798,6,9485,12,4353,14,1348,13,6792,10,,,,,,,,
6741,27.66035291,-80.40132918,8710,11,6248,9,8200,12,5381,8,4521,13,,,,,,,,
5513,27.70064783,-80.41794467,1635,13,3634,7,8120,7,5077,10,,,,,,,,,,
1117,27.72942167,-80.4298924,582,13,6407,5,6127,10,5266,12,9440,8,4353,14,703,5,1151,10,4521,9
2263,27.74978025,-80.4383787,9006,8,2861,12,8639,6,6214,12,1493,9,5502,11,3337,7,,,,
3815,27.76425187,-80.44442438,5173,7,5367,5,5720,13,6291,6,8273,9,9803,12,,,,,,
1515,27.77455056,-80.44873237,9610,10,8882,14,1925,6,,,,,,,,,,,,
3817,27.78186364,-80.45179386,9610,9,808,12,8356,9,,,,,,,,,,,,
8234,27.78705698,-80.45396903,9485,11,8321,15,5904,6,703,10,5266,5,,,,,,,,
5381,27.79075027,-80.4555164,6741,8,,,,,,,,,,,,,,,,
9865,27.79338052,-80.45661862,4411,10,1911,15,7295,8,7185,15,,,,,,,,,,
4681,27.79524763,-80.45740115,4610,8,6649,9,,,,,,,,,,,,,,
5143,27.79657418,-80.45795717,5314,15,9569,13,3299,12,,,,,,,,,,,,
1348,27.79758608,-80.45838133,6882,5,3433,13,1981,14,1434,8,9341,7,8541,15,1151,9,2655,13,,
9905,27.79884143,-80.45890758,1193,15,,,,,,,,,,,,,,,,
5047,27.80060824,-80.4596483,9274,8,9014,13,,,,,,,,,,,,,,
3557,27.80309164,-80.46068956,3132,12,8716,5,,,,,,,,,,,,,,
808,27.80658746,-80.46215556,3817,12,8264,5,1173,9,9014,8,8458,9,,,,,,,,
7620,27.81151019,-80.46422042,9459,11,1508,7,2369,11,7332,13,,,,,,,,,,
3823,27.81841716,-80.46711846,8244,11,1426,10,2419,11,,,,,,,,,,,,
336,27.82816211,-80.47120897,9341,14,325,6,2957,13,5632,12,8710,14,1151,10,,,,,,
8037,27.84184424,-80.47695534,2957,14,,,,,,,,,,,,,,,,
3634,27.86106719,-80.48503458,1908,15,5513,7,7185,10,2650,15,4101,9,,,,,,,,
5569,27.88816011,-80.49643153,9610,8,8420,12,5786,11,524,7,3980,10,4089,8,3779,8,,,,
6835,27.9262731,-80.51248003,8023,15,3896,6,1832,7,5699,6,8527,9,2682,6,,,,,,
8639,27.97987919,-80.53507233,2263,6,995,12,606,15,9522,11,,,,,,,,,,
5503,28.05507527,-80.56677189,6189,8,3806,9,6792,9,6272,7,,,,,,,,,,
8885,28.16123092,-80.61145081,7328,7,468,5,,,,,,,,,,,,,,
5028,28.297527,-80.66848646,31,8,2008,11,1863,11,9239,13,7070,5,,,,,,,,
1981,28.40377163,-80.71251395,1348,14,7332,13,703,14,6635,12,8111,7,1672,9,,,,,,
308,28.47930215,-80.74349761,6221,7,7257,9,,,,,,,,,,,,,,
7580,28.53307796,-80.76536518,7628,11,2655,9,3986,8,706,10,,,,,,,,,,
6214,28.57136428,-80.78082525,2263,12,4521,8,,,,,,,,,,,,,,
9828,28.59854879,-80.79174335,7608,5,1151,13,1578,12,8882,13,8719,8,,,,,,,,
9803,28.61792003,-80.79949201,3815,12,4143,14,1091,9,742,12,,,,,,,,,,
325,28.63169434,-80.80498543,6882,8,336,6,5057,12,5902,12,5866,12,4171,8,7164,12,,,,
6761,28.64148118,-80.8088801,5708,15,8721,15,5699,7,7202,11,9814,13,,,,,,,,
9884,28.6504062,-80.81242556,8719,11,706,8,9341,6,9363,11,,,,,,,,,,
3256,28.66270694,-80.81730226,2273,10,1679,7,4639,5,6848,9,706,7,6103,14,3819,15,9641,7,,
6649,28.68002279,-80.82414799,4681,9,31,13,628,13,8329,13,606,11,7931,9,7498,6,5573,5,,
1434,28.70440986,-80.83375112,2123,5,1348,8,,,,,,,,,,,,,,
4101,28.73873909,-80.84719346,3634,9,2306,9,9562,12,,,,,,,,,,,,
2975,28.78698703,-80.8659358,1908,9,8111,12,9443,14,9641,10,8981,10,5038,12,,,,,,
1764,28.85499121,-80.89205377,8998,9,4521,14,3896,14,4564,10,3520,12,1826,12,4639,13,,,,
9082,28.95085748,-80.9282766,6881,8,5786,9,7762,6,1247,12,8957,7,,,,,,,,
9099,29.08530134,-80.97789649,6638,10,,,,,,,,,,,,,,,,
9814,29.21169751,-81.02328625,6761,13,9040,5,2557,12,,,,,,,,,,,,
5904,29.30151142,-81.05479568,8234,6,698,6,,,,,,,,,,,,,,
6192,29.36572365,-81.07694452,1173,14,6431,5,,,,,,,,,,,,,,
1046,29.41134072,-81.09248751,9798,13,518,10,4637,13,,,,,,,,,,,,
4371,29.44379748,-81.10344948,3260,10,9014,15,8541,5,7193,11,4078,6,,,,,,,,
7027,29.46686204,-81.11119035,8266,11,5594,15,5063,8,7608,8,,,,,,,,,,
5841,29.48326522,-81.1166708,8356,13,1193,12,7929,8,4440,7,1578,8,703,14,7628,6,3299,6,,
5758,29.4949248,-81.12055387,9363,15,3806,12,5632,9,9693,5,9364,7,,,,,,,,
695,29.50414456,-81.12361704,9641,15,29,10,3299,5,,,,,,,,,,,,
6198,29.51605262,-81.12756357,2192,7,,,,,,,,,,,,,,,,
2957,29.53282088,-81.13310125,336,13,8037,14,9212,6,9610,7,1091,13,,,,,,,,
1672,29.55643525,-81.14085842,1981,9,8440,6,5786,11,6945,14,1568,7,5077,9,2449,8,2273,10,8998,8
5632,29.58961104,-81.15166758,336,12,5758,9,9443,9,8816,13,7761,8,2546,5,1714,12,,,,
6291,29.63642057,-81.16672262,1908,11,3815,6,1091,14,,,,,,,,,,,,
9743,29.70227319,-81.18745916,8541,7,,,,,,,,,,,,,,,,
5057,29.79522617,-81.21569565,325,12,1151,12,,,,,,,,,,,,,,
6513,29.92641396,-81.25306291,1863,11,5070,11,9223,7,6407,13,4973,7,2468,8,,,,,,
4382,30.08505724,-81.29349397,3337,13,4881,8,9693,13,7212,11,7498,14,3398,6,1610,15,4102,12,,
1349,30.20342456,-81.31960623,8935,15,715,7,,,,,,,,,,,,,,
3613,30.2878746,-81.33581163,9006,6,3509,10,8266,12,,,,,,,,,,,,
8446,30.3481485,-81.34602886,2733,11,1988,9,,,,,,,,,,,,,,
6635,30.39148981,-81.35263915,1981,12,9223,11,,,,,,,,,,,,,,
1091,30.43663592,-81.35884021,9803,9,2957,13,6291,14,9363,5,6127,14,,,,,,,,
4881,30.50010051,-81.36632684,4382,8,5708,7,9933,15,6248,13,,,,,,,,,,
1585,30.58950383,-81.37429956,6848,9,,,,,,,,,,,,,,,,
2099,30.71558373,-81.38002117,3337,14,1292,7,8264,14,228,14,9040,13,,,,,,,,
2700,30.89250499,-81.37588423,9006,10,3980,13,,,,,,,,,,,,,,
9643,31.05997171,-81.35694907,9006,11,,,,,,,,,,,,,,,,
1863,31.17790344,-81.33351136,5028,11,6513,11,1712,12,,,,,,,,,,,,
7202,31.26097019,-81.31134958,6761,11,1712,6,5374,8,9040,14,4440,12,4973,12,9875,9,8852,13,,
3779,31.33900881,-81.28587963,5569,8,8882,5,,,,,,,,,,,,,,
4866,31.44570273,-81.24347103,4089,11,5094,10,,,,,,,,,,,,,,
4016,31.59155072,-81.17067586,7164,5,,,,,,,,,,,,,,,,
9933,31.76337845,-81.06111295,4881,15,7450,15,4440,12,9212,8,8122,9,,,,,,,,
2288,31.88592212,-80.96535009,4610,14,,,,,,,,,,,,,,,,
4313,31.96923314,-80.89071711,9641,10,4337,11,5573,7,9693,8,,,,,,,,,,
6431,32.02641136,-80.83450055,6192,5,1712,7,1603,5,121,8,5397,11,2931,6,7450,11,2160,7,,
5438,32.0775247,-80.78048901,468,13,6241,8,1578,10,,,,,,,,,,,,
6321,32.14578591,-80.70271598,4564,14,6112,6,7185,13,,,,,,,,,,,,
1125,32.23760416,-80.58820717,5367,9,8882,12,8290,11,6049,12,3337,7,,,,,,,,
6267,32.34936645,-80.43493169,8882,14,7761,12,739,8,4440,5,4171,12,,,,,,,,
1988,32.43281251,-80.31247575,8446,9,8898,6,6248,9,995,12,,,,,,,,,,
1853,32.49082867,-80.22454089,524,12,6326,6,,,,,,,,,,,,,,
2733,32.53191979,-80.16141608,8446,11,2041,5,3260,10,7164,6,,,,,,,,,,
293,32.56101792,-80.11650189,4783,7,8570,10,2037,12,1815,10,7686,14,8111,11,,,,,,
7272,32.58164915,-80.08462668,1968,11,8122,11,6221,6,,,,,,,,,,,,
7070,32.59635367,-80.06192095,5028,5,9562,8,,,,,,,,,,,,,,
4521,32.6068068,-80.0457964,6741,13,1117,9,6214,8,1764,14,760,8,8710,8,,,,,,
8796,32.61423619,-80.03434805,5374,7,2682,14,7113,14,,,,,,,,,,,,
9316,32.61984299,-80.02571618,8200,13,,,,,,,,,,,,,,,,
8710,32.62666403,-80.01522506,6882,15,6741,11,336,14,4521,8,502,5,9364,6,3986,7,9212,14,6138,8
9131,32.63628318,-80.0004501,666,12,7628,10,1173,14,,,,,,,,,,,,
8356,32.64981754,-79.979703,2123,6,3817,9,5841,13,9871,8,,,,,,,,,,
3717,32.66890027,-79.95053985,5217,9,915,14,,,,,,,,,,,,,,
7328,32.69586053,-79.90953367,8885,7,7822,9,2216,9,5412,15,6301,8,8898,5,,,,,,
4831,32.73391751,-79.85208912,9687,5,,,,,,,,,,,,,,,,
8981,32.78795929,-79.77153451,2975,10,1407,12,4637,11,8323,10,5573,15,5183,13,6272,10,,,,
7761,32.86492812,-79.65922221,5632,8,6267,12,3398,8,6407,11,3299,7,9443,14,5567,8,,,,
6814,32.9669829,-79.51545791,2252,13,,,,,,,,,,,,,,,,
7762,33.04934329,-79.404312,9082,6,703,14,5753,7,,,,,,,,,,,,
502,33.10923834,-79.32645798,2123,15,8710,5,5504,5,3337,15,6187,13,5266,7,,,,,,
468,33.15248103,-79.27187796,8885,5,5438,13,4783,12,6127,5,3819,12,,,,,,,,
9364,33.1835503,-79.23352652,5758,7,8710,6,3520,14,6848,8,7193,13,,,,,,,,
9223,33.20712167,-79.20491819,6513,7,6635,11,4337,12,2361,9,7185,12,8244,15,739,11,2803,7,5094,12
5038,33.23593714,-79.17049072,2975,12,7164,6,5850,12,9440,14,2468,14,,,,,,,,
4637,33.27689824,-79.12244489,1046,13,8981,11,29,12,,,,,,,,,,,,
3783,33.33511335,-79.05559719,7137,11,,,,,,,,,,,,,,,,
9700,33.41778778,-78.96260762,9641,11,,,,,,,,,,,,,,,,
6189,33.53454173,-78.83270664,5503,8,31,8,3980,6,,,,,,,,,,,,
2273,33.64657182,-78.70645296,3256,10,1672,10,414,13,3453,10,524,13,4076,14,8541,12,,,,
6103,33.72506196,-78.61512844,3256,14,2931,14,5070,10,7713,6,,,,,,,,,,
1146,33.77993994,-78.54900866,582,10,5077,11,4363,7,1493,13,7486,13,1292,12,,,,,,
257,33.81807282,-78.5016204,5504,5,,,,,,,,,,,,,,,,
1493,33.84550237,-78.46665926,2263,9,1146,13,8816,10,3632,15,5173,8,,,,,,,,
4363,33.87411906,-78.42931268,1146,7,6082,12,,,,,,,,,,,,,,
2673,33.91364869,-78.3761925,4411,9,4639,11,,,,,,,,,,,,,,
7295,33.96804065,-78.30005702,9865,8,3507,5,2931,11,6332,11,,,,,,,,,,
5217,34.04210203,-78.1903252,3717,9,3507,7,,,,,,,,,,,,,,
4783,34.14005466,-78.03333969,293,7,468,12,5699,14,8789,15,2538,14,,,,,,,,
3986,34.2234783,-77.88760356,7580,8,8710,7,9610,15,3337,15,3819,15,4331,11,,,,,,
2655,34.28007304,-77.78158491,1348,13,7580,9,5183,11,5374,14,7164,8,,,,,,,,
7441,34.31889285,-77.70515232,6138,6,6272,11,,,,,,,,,,,,,,
5850,34.34579009,-77.6502796,5038,12,6792,10,3303,5,3426,13,,,,,,,,,,
7113,34.36454313,-77.61104009,8796,14,3896,6,8023,7,1292,5,,,,,,,,,,
7686,34.37996793,-77.57813715,293,14,4610,12,2369,10,4411,13,,,,,,,,,,
9745,34.4002977,-77.53395029,1714,15,,,,,,,,,,,,,,,,
6326,34.42846623,-77.47140545,1853,6,2468,9,739,12,760,10,7257,14,3806,9,9006,7,,,,
3518,34.46744052,-77.38304016,8721,15,7332,14,7137,8,567,13,3453,13,9341,7,,,,,,
706,34.52187485,-77.25829848,7580,10,9884,8,3256,7,5367,5,1447,14,1172,11,5314,13,31,12,,
2939,34.59993543,-77.08352968,995,7,2160,14,,,,,,,,,,,,,,
7872,34.69116353,-76.89646478,2468,11,5573,5,7193,8,9687,5,8721,9,,,,,,,,
2803,34.76356297,-76.76627921,9223,7,9443,9,,,,,,,,,,,,,,
4078,34.81986566,-76.6768694,4371,6,,,,,,,,,,,,,,,,
4089,34.88157405,-76.58989953,5569,8,4866,11,6407,13,2192,7,8935,13,,,,,,,,
1679,34.97500569,-76.47584007,3256,7,8458,13,4564,12,1333,14,9871,8,9875,6,2546,11,,,,
3398,35.11883822,-76.33208974,4382,6,7761,8,9921,8,6138,14,,,,,,,,,,
8716,35.28482638,-76.20317398,3445,14,3557,5,,,,,,,,,,,,,,
5063,35.41055711,-76.1271438,7027,8,4102,5,6792,14,2160,9,9921,10,,,,,,,,
1193,35.5031841,-76.08170229,9905,15,5841,12,,,,,,,,,,,,,,
4171,35.59002564,-76.04672334,325,8,6267,12,2419,9,,,,,,,,,,,,
4331,35.71252556,-76.00934713,3986,11,228,6,2682,14,2590,15,,,,,,,,,,
8935,35.88839052,-75.97966489,1349,15,4089,13,9363,8,2449,15,6112,15,8321,12,,,,,,
9227,36.10647671,-75.98371834,7450,15,6127,8,5594,12,9260,13,,,,,,,,,,
5094,36.26788262,-76.01965774,4866,10,9223,12,5720,6,9569,10,8957,10,6140,8,,,,,,
4353,36.38365497,-76.06612457,3433,14,1117,14,5412,14,,,,,,,,,,,,
1712,36.51486008,-76.14116429,1863,12,7202,6,6431,7,3670,6,1714,8,666,11,7929,12,,,,
9459,36.69011492,-76.26925568,7620,11,9693,10,,,,,,,,,,,,,,
1173,36.86074053,-76.4065265,808,9,6192,14,9131,14,9374,6,606,14,742,6,,,,,,
8440,36.98382638,-76.50082431,1672,6,1603,9,9260,15,2852,15,9641,10,,,,,,,,
9274,37.07381754,-76.56234652,6881,11,5047,8,1247,14,6127,11,9687,14,,,,,,,,
518,37.15433213,-76.61012489,1046,10,9239,14,2931,15,5314,6,5753,9,,,,,,,,
1610,37.26738353,-76.66536291,4382,15,1568,8,8719,11,,,,,,,,,,,,
7931,37.43200864,-76.72049595,6649,9,3796,14,633,10,2178,7,6138,10,9610,12,,,,,,
2930,37.66797731,-76.72944215,8266,6,2538,12,9014,6,1925,12,,,,,,,,,,
8898,37.85841939,-76.57416908,1988,6,7328,5,121,5,9212,5,,,,,,,,,,
2419,37.94337862,-76.28258216,3823,11,4171,9,9871,9,9875,5,,,,,,,,,,
1172,37.99078969,-76.05848772,706,11,8290,6,628,7,,,,,,,,,,,,
3680,38.0350536,-75.90237702,6881,12,8882,13,,,,,,,,,,,,,,
8998,38.09632856,-75.75210459,1764,9,1672,8,2557,13,,,,,,,,,,,,
6389,38.20592033,-75.55947125,2306,13,5594,13,9440,11,,,,,,,,,,,,
7185,38.33818264,-75.38194915,9865,15,3634,10,6321,13,9223,12,5266,11,1603,8,,,,,,
5266,38.44042169,-75.26614479,1117,12,8234,5,502,7,7185,11,9476,5,6241,7,,,,,,
9239,38.5160699,-75.18824365,5028,13,518,14,6049,5,,,,,,,,,,,,
9341,38.57102756,-75.13482772,1348,7,336,14,9884,6,3518,7,8273,5,3453,14,567,15,742,8,,
9006,38.61130034,-75.09710968,2123,12,2263,8,3613,6,2700,10,9643,11,6326,7,121,14,,,,
7713,38.65540888,-75.05701059,6103,6,1447,5,4411,13,,,,,,,,,,,,
6140,38.71814585,-75.00191943,9798,12,5094,8,926,13,8089,12,5594,6,2449,12,,,,,,
8877,38.80773346,-74.9267363,3806,9,5173,9,,,,,,,,,,,,,,
6127,38.93596274,-74.82522996,6882,14,1117,10,1091,14,468,5,9227,8,9274,11,3303,8,2468,11,5699,12
9443,39.11073755,-74.69655633,2975,14,5632,9,7761,14,2803,9,,,,,,,,,,
29,39.25630804,-74.59664521,695,10,4637,12,,,,,,,,,,,,,,
703,39.36108168,-74.5283893,1117,5,8234,10,1981,14,5841,14,7762,14,8290,15,5866,12,,,,
2041,39.43607699,-74.48130666,2733,5,8264,7,,,,,,,,,,,,,,
5173,39.48975232,-74.44849436,3815,7,1493,8,8877,9,,,,,,,,,,,,
8527,39.5279696,-74.4255773,6835,9,6638,7,4009,10,2178,8,,,,,,,,,,
3670,39.55549343,-74.40929856,1712,6,3509,6,567,9,,,,,,,,,,,,
8719,39.58368256,-74.39280975,9828,8,9884,11,1610,11,3509,15,4102,7,8290,13,,,,,,
8458,39.62327099,-74.36993861,808,9,1679,13,926,11,,,,,,,,,,,,
5412,39.67911638,-74.33816839,7328,15,4353,14,8111,8,4143,14,,,,,,,,,,
4839,39.75793834,-74.29409049,6881,11,,,,,,,,,,,,,,,,
7450,39.86879693,-74.23295925,9933,15,6431,11,9227,15,1151,11,6272,5,,,,,,,,
5902,40.02211955,-74.14814225,325,12,1925,13,,,,,,,,,,,,,,
7928,40.15707877,-74.07078956,121,9,3132,6,2557,14,,,,,,,,,,,,
7257,40.25220419,-74.01325064,308,9,6326,14,228,6,,,,,,,,,,,,
2002,40.31919423,-73.97057751,7193,5,,,,,,,,,,,,,,,,
4009,40.36640265,-73.93918272,8527,10,4610,8,,,,,,,,,,,,,,
1402,40.40345616,-73.91366065,1925,5,2684,7,,,,,,,,,,,,,,
7137,40.45065986,-73.8798977,3783,11,3518,8,,,,,,,,,,,,,,
2538,40.51635316,-73.83028677,4783,14,2930,12,6248,12,5374,9,3426,15,8323,11,7822,14,8089,13,,
3775,40.60683988,-73.75603637,4076,5,2590,12,,,,,,,,,,,,,,
2682,40.72894283,-73.64185085,6835,6,8796,14,4331,14,,,,,,,,,,,,
