,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5758,30.01850056,-85.12186254,4225,11,1105,6,1389,10,3170,13,,,,,,,,,,
4406,29.98147608,-84.94750961,459,8,,,,,,,,,,,,,,,,
500,29.94355913,-84.75245944,1841,13,1189,12,2979,6,6351,11,,,,,,,,,,
999,29.91630204,-84.61203979,1686,14,5544,11,3344,13,,,,,,,,,,,,
1264,29.89600184,-84.51228975,6587,7,,,,,,,,,,,,,,,,
5706,29.88081656,-84.4417014,4179,6,,,,,,,,,,,,,,,,
6605,29.86952755,-84.39172975,2934,14,4412,9,6354,10,6249,6,2961,7,,,,,,,,
1839,29.86042996,-84.35305545,68,11,1915,12,4457,13,1049,6,,,,,,,,,,
1139,29.84846784,-84.30428701,6401,11,5584,5,5195,13,869,5,,,,,,,,,,
1410,29.83073878,-84.23594732,3785,15,,,,,,,,,,,,,,,,
1916,29.80390975,-84.14033331,5900,11,6411,11,,,,,,,,,,,,,,
170,29.76237681,-84.00766959,2000,11,5668,7,,,,,,,,,,,,,,
5339,29.6961156,-83.82593233,5199,10,,,,,,,,,,,,,,,,
139,29.62483184,-83.66112019,6519,15,,,,,,,,,,,,,,,,
5440,29.56821503,-83.5475076,2000,12,3750,10,,,,,,,,,,,,,,
225,29.52491578,-83.46901783,5446,8,2961,6,1714,6,1615,6,,,,,,,,,,
3666,29.48873263,-83.40825309,3448,9,,,,,,,,,,,,,,,,
3253,29.43940311,-83.33171203,5429,13,338,5,5217,5,,,,,,,,,,,,
4188,29.36502873,-83.22856618,215,9,3579,15,3451,7,6627,14,2051,14,3959,11,,,,,,
5450,29.25001673,-83.09436093,4866,12,4496,12,,,,,,,,,,,,,,
2103,29.08081198,-82.94477489,1005,14,1612,15,,,,,,,,,,,,,,
272,28.93204481,-82.85434053,1972,12,1333,14,4005,8,751,10,,,,,,,,,,
320,28.80860242,-82.80558109,4160,12,917,9,4201,13,,,,,,,,,,,,
3526,28.64663911,-82.76964768,1876,7,3929,8,5544,5,,,,,,,,,,,,
23,28.43238969,-82.74977819,5103,5,440,8,5832,10,5538,10,,,,,,,,,,
3692,28.26242225,-82.74235203,4225,7,4228,5,3024,12,409,10,,,,,,,,,,
1338,28.14162671,-82.73578212,204,7,98,5,,,,,,,,,,,,,,
409,28.05591816,-82.72844832,2607,8,3692,10,,,,,,,,,,,,,,
1698,27.99084187,-82.72058851,3147,7,456,9,1472,13,,,,,,,,,,,,
2000,27.91039367,-82.70765496,5440,12,170,11,,,,,,,,,,,,,,
4629,27.79803283,-82.68362954,1554,6,6369,12,,,,,,,,,,,,,,
1841,27.64204592,-82.63876568,500,13,6219,10,774,5,,,,,,,,,,,,
1532,27.468055,-82.57272798,3248,7,5998,5,3448,6,,,,,,,,,,,,
1401,27.34427698,-82.5151615,6369,9,,,,,,,,,,,,,,,,
2862,27.25815883,-82.46969964,3625,13,3233,7,1615,14,,,,,,,,,,,,
4898,27.1979378,-82.43516653,4030,10,6249,15,3338,7,3591,5,,,,,,,,,,
2046,27.14852587,-82.40509296,6311,10,2528,14,,,,,,,,,,,,,,
4268,27.08355772,-82.36322012,3794,6,,,,,,,,,,,,,,,,
4093,26.99361994,-82.3012372,6587,8,293,5,,,,,,,,,,,,,,
2360,26.86995028,-82.20951505,3594,13,1472,6,,,,,,,,,,,,,,
1149,26.73871967,-82.10609034,5651,12,1298,9,6568,13,5072,11,,,,,,,,,,
3415,26.6456947,-82.03050774,3091,9,6553,11,,,,,,,,,,,,,,
2057,26.57977368,-81.97649897,541,15,4905,10,5048,7,6335,6,4981,10,,,,,,,,
2779,26.53294044,-81.93815518,4276,13,,,,,,,,,,,,,,,,
4302,26.49957536,-81.91094175,5077,5,1853,13,,,,,,,,,,,,,,
3794,26.47582847,-81.89165763,4268,6,5924,11,3311,15,,,,,,,,,,,,
2278,26.45894008,-81.87799717,3422,13,,,,,,,,,,,,,,,,
1607,26.4469146,-81.86830157,2341,6,2320,8,,,,,,,,,,,,,,
6587,26.43737648,-81.86063168,4093,8,3163,5,416,5,3696,13,1264,7,4573,7,1343,7,3135,5,,
786,26.42502257,-81.85072411,5955,14,,,,,,,,,,,,,,,,
2723,26.40763858,-81.83682796,2138,7,4393,11,,,,,,,,,,,,,,
5775,26.38312499,-81.81730799,6547,9,,,,,,,,,,,,,,,,
2341,26.34859645,-81.78992147,1607,6,4030,14,,,,,,,,,,,,,,
2366,26.300028,-81.75150002,5048,7,,,,,,,,,,,,,,,,
4421,26.23172334,-81.69735103,5399,7,992,8,,,,,,,,,,,,,,
1608,26.13616735,-81.62049086,5277,14,,,,,,,,,,,,,,,,
721,26.00495012,-81.51031282,6335,6,1454,15,5390,10,2560,7,655,8,,,,,,,,
5390,25.88719495,-81.40339823,2451,12,721,10,869,14,,,,,,,,,,,,
348,25.80662558,-81.32349956,3625,11,172,12,,,,,,,,,,,,,,
3532,25.7513023,-81.26429155,803,10,2222,11,,,,,,,,,,,,,,
3170,25.70336245,-81.20937913,5945,15,5758,13,1851,8,,,,,,,,,,,,
4070,25.64069746,-81.1313637,4050,5,5763,9,5274,14,2979,7,2521,8,,,,,,,,
5998,25.55929077,-81.01521808,4574,6,1532,5,4000,14,,,,,,,,,,,,
833,25.46399426,-80.83431198,1224,15,3233,14,4340,5,232,6,841,11,856,5,,,,,,
4457,25.42372706,-80.5792592,1839,13,5884,7,4327,10,,,,,,,,,,,,
3715,25.56673036,-80.3665258,6144,9,,,,,,,,,,,,,,,,
1433,25.74159192,-80.26777319,205,9,5818,15,2419,11,4445,5,,,,,,,,,,
1442,25.87384511,-80.21928716,3248,10,3483,15,,,,,,,,,,,,,,
1123,25.96975002,-80.19226197,4760,12,1486,5,,,,,,,,,,,,,,
2287,26.0385896,-80.1761277,5724,12,,,,,,,,,,,,,,,,
3594,26.094624,-80.16475423,2360,13,5535,9,5235,12,2495,11,,,,,,,,,,
416,26.16882632,-80.15199522,6587,5,,,,,,,,,,,,,,,,
2495,26.27378696,-80.13833261,4544,10,5883,9,3594,11,,,,,,,,,,,,
5090,26.42196549,-80.12760072,6171,15,,,,,,,,,,,,,,,,
5763,26.60625161,-80.12798923,5598,7,323,5,5945,7,6194,5,4070,9,2055,10,,,,,,
5101,26.74498484,-80.13828782,5854,6,1694,15,1615,13,,,,,,,,,,,,
5724,26.84334462,-80.15084607,5774,10,349,9,2287,12,,,,,,,,,,,,
3150,26.91283011,-80.16238717,5402,5,,,,,,,,,,,,,,,,
2973,26.96612903,-80.17275982,2635,12,6401,10,2751,6,4760,14,3338,8,,,,,,,,
6510,27.03272702,-80.18754233,1176,15,1213,7,,,,,,,,,,,,,,
4496,27.12590449,-80.21140404,3168,10,5450,12,1714,8,,,,,,,,,,,,
1005,27.25554875,-80.25015001,1384,15,2103,14,,,,,,,,,,,,,,
5885,27.40996542,-80.30338785,4574,9,662,13,3397,8,3537,12,352,6,,,,,,,,
4602,27.52325486,-80.34630519,323,10,5100,6,4559,6,1864,14,1655,5,,,,,,,,
4305,27.60351922,-80.37819303,167,5,,,,,,,,,,,,,,,,
2522,27.66035291,-80.40132918,6369,9,5629,8,5077,13,6547,13,,,,,,,,,,
5800,27.70064783,-80.41794467,3985,14,5818,5,5722,10,,,,,,,,,,,,
5263,27.72942167,-80.4298924,1623,6,2561,5,3054,14,2395,5,,,,,,,,,,
352,27.74978025,-80.4383787,3671,11,5885,6,5293,6,,,,,,,,,,,,
3337,27.76425187,-80.44442438,2127,6,39,12,6145,14,,,,,,,,,,,,
1690,27.77455056,-80.44873237,1257,14,,,,,,,,,,,,,,,,
1374,27.78186364,-80.45179386,3344,11,2810,12,3115,13,,,,,,,,,,,,
5935,27.78705698,-80.45396903,2143,14,,,,,,,,,,,,,,,,
1151,27.79075027,-80.4555164,2372,5,,,,,,,,,,,,,,,,
4631,27.79338052,-80.45661862,2721,11,3925,10,751,11,,,,,,,,,,,,
1212,27.79524763,-80.45740115,1853,13,6573,13,2704,6,442,14,1554,8,,,,,,,,
1642,27.79657418,-80.45795717,2892,6,516,13,4105,10,,,,,,,,,,,,
2320,27.79758608,-80.45838133,4753,5,610,12,262,12,1607,8,,,,,,,,,,
6241,27.79884143,-80.45890758,6500,11,6589,11,6553,10,,,,,,,,,,,,
6351,27.80060824,-80.4596483,6343,7,500,11,1486,14,3332,10,,,,,,,,,,
1579,27.80309164,-80.46068956,302,15,4734,12,,,,,,,,,,,,,,
3980,27.80658746,-80.46215556,4307,11,3591,10,,,,,,,,,,,,,,
2205,27.81151019,-80.46422042,5781,14,1958,15,1478,15,,,,,,,,,,,,
6057,27.81841716,-80.46711846,2150,9,5284,7,1257,7,,,,,,,,,,,,
1027,27.82816211,-80.47120897,1536,14,1795,14,,,,,,,,,,,,,,
2934,27.84184424,-80.47695534,6605,14,,,,,,,,,,,,,,,,
3052,27.86106719,-80.48503458,5817,8,3470,12,5854,6,,,,,,,,,,,,
2961,27.88816011,-80.49643153,1972,12,225,6,1224,15,4476,14,6605,7,,,,,,,,
6589,27.9262731,-80.51248003,4525,9,6241,11,3557,10,,,,,,,,,,,,
4452,27.97987919,-80.53507233,1757,9,4069,15,,,,,,,,,,,,,,
3448,28.05507527,-80.56677189,3666,9,2528,8,1094,9,1532,6,,,,,,,,,,
2243,28.16123092,-80.61145081,4574,7,2138,5,,,,,,,,,,,,,,
3861,28.297527,-80.66848646,6411,11,5830,15,6343,14,,,,,,,,,,,,
5235,28.40377163,-80.71251395,5830,6,3594,12,,,,,,,,,,,,,,
5872,28.47930215,-80.74349761,3391,5,5760,9,2222,15,,,,,,,,,,,,
5891,28.53307796,-80.76536518,4905,9,2331,8,4445,13,,,,,,,,,,,,
910,28.57136428,-80.78082525,1387,10,1864,12,1536,7,167,10,,,,,,,,,,
4938,28.59854879,-80.79174335,3422,9,3700,13,1409,6,,,,,,,,,,,,
4225,28.61792003,-80.79949201,3692,7,5758,11,2682,9,2416,6,1228,6,5287,15,,,,,,
4273,28.63169434,-80.80498543,4450,12,4003,8,533,7,,,,,,,,,,,,
2892,28.64148118,-80.8088801,1642,6,4000,8,,,,,,,,,,,,,,
3012,28.6504062,-80.81242556,6171,7,5830,6,4407,8,5854,6,,,,,,,,,,
1694,28.66270694,-80.81730226,5101,15,1864,9,5485,5,3750,7,,,,,,,,,,
1231,28.68002279,-80.82414799,5961,13,,,,,,,,,,,,,,,,
1094,28.70440986,-80.83375112,4682,5,623,14,3448,9,,,,,,,,,,,,
3019,28.73873909,-80.84719346,6379,15,1647,15,,,,,,,,,,,,,,
423,28.78698703,-80.8659358,1184,13,,,,,,,,,,,,,,,,
649,28.85499121,-80.89205377,2379,5,440,15,2738,14,,,,,,,,,,,,
2521,28.95085748,-80.9282766,4070,8,,,,,,,,,,,,,,,,
869,29.08530134,-80.97789649,4470,11,1139,5,5390,14,,,,,,,,,,,,
5618,29.21169751,-81.02328625,2255,7,4439,5,5274,15,1827,11,,,,,,,,,,
1239,29.30151142,-81.05479568,5653,12,1343,9,,,,,,,,,,,,,,
4760,29.36572365,-81.07694452,5940,7,2319,15,1123,12,2973,14,,,,,,,,,,
4030,29.41134072,-81.09248751,4898,10,4246,7,2682,10,2341,14,,,,,,,,,,
1384,29.44379748,-81.10344948,1005,15,5940,13,,,,,,,,,,,,,,
5746,29.46686204,-81.11119035,1795,6,,,,,,,,,,,,,,,,
2423,29.48326522,-81.1166708,2451,8,,,,,,,,,,,,,,,,
3235,29.4949248,-81.12055387,1209,12,,,,,,,,,,,,,,,,
3959,29.50414456,-81.12361704,4188,11,1686,8,4379,14,,,,,,,,,,,,
1074,29.51605262,-81.12756357,338,6,5675,11,5830,5,,,,,,,,,,,,
1827,29.53282088,-81.13310125,2102,11,4570,8,5618,11,,,,,,,,,,,,
1790,29.55643525,-81.14085842,4163,9,,,,,,,,,,,,,,,,
3338,29.58961104,-81.15166758,4898,7,3112,14,2973,8,4445,9,,,,,,,,,,
39,29.63642057,-81.16672262,4525,5,3337,12,2963,14,,,,,,,,,,,,
4173,29.70227319,-81.18745916,2647,11,3384,15,1767,9,,,,,,,,,,,,
6291,29.79522617,-81.21569565,1387,7,,,,,,,,,,,,,,,,
4741,29.92641396,-81.25306291,3992,12,,,,,,,,,,,,,,,,
3073,30.08505724,-81.29349397,6144,7,,,,,,,,,,,,,,,,
655,30.20342456,-81.31960623,201,11,721,8,,,,,,,,,,,,,,
1524,30.2878746,-81.33581163,3818,6,5896,7,,,,,,,,,,,,,,
1333,30.3481485,-81.34602886,272,14,6343,5,2622,10,,,,,,,,,,,,
5584,30.39148981,-81.35263915,5653,14,1139,5,2647,15,,,,,,,,,,,,
3616,30.43663592,-81.35884021,4939,9,1513,12,1389,12,,,,,,,,,,,,
1851,30.50010051,-81.36632684,4096,15,5544,10,3170,8,4693,11,,,,,,,,,,
1513,30.58950383,-81.37429956,4209,6,4107,6,4853,14,262,6,3616,12,,,,,,,,
327,30.71558373,-81.38002117,2556,15,4393,13,682,7,2622,12,,,,,,,,,,
4412,30.89250499,-81.37588423,6401,12,4753,12,6605,9,2635,14,,,,,,,,,,
4100,31.05997171,-81.35694907,3372,13,,,,,,,,,,,,,,,,
1614,31.17790344,-81.33351136,1880,10,,,,,,,,,,,,,,,,
5961,31.26097019,-81.31134958,4209,10,1231,13,1049,15,,,,,,,,,,,,
2750,31.33900881,-81.28587963,2635,7,,,,,,,,,,,,,,,,
1623,31.44570273,-81.24347103,5137,5,5263,6,2331,15,3309,10,6278,7,,,,,,,,
803,31.59155072,-81.17067586,3579,9,3532,10,3893,9,1064,6,,,,,,,,,,
3278,31.76337845,-81.06111295,5947,9,685,8,,,,,,,,,,,,,,
6088,31.88592212,-80.96535009,1257,11,3391,6,,,,,,,,,,,,,,
5651,31.96923314,-80.89071711,1149,12,5048,8,4905,7,,,,,,,,,,,,
4682,32.02641136,-80.83450055,1094,5,4525,7,4407,6,6584,12,4232,11,5141,6,2682,8,,,,
3310,32.0775247,-80.78048901,1184,15,1883,8,2395,11,3949,8,5697,15,,,,,,,,
6335,32.14578591,-80.70271598,721,6,6132,11,6090,10,6553,12,2057,6,6249,8,,,,,,
4576,32.23760416,-80.58820717,1655,11,4163,13,,,,,,,,,,,,,,
4107,32.34936645,-80.43493169,1513,6,68,7,107,7,,,,,,,,,,,,
2073,32.43281251,-80.31247575,2528,10,6511,14,,,,,,,,,,,,,,
1554,32.49082867,-80.22454089,5293,12,4629,6,9,6,2432,8,3673,5,1212,8,,,,,,
4105,32.53191979,-80.16141608,5779,9,1343,14,5207,10,1642,10,,,,,,,,,,
6249,32.56101792,-80.11650189,4898,15,1189,7,4145,7,6605,6,6335,8,,,,,,,,
215,32.58164915,-80.08462668,4188,9,,,,,,,,,,,,,,,,
4905,32.59635367,-80.06192095,5891,9,1389,12,6457,8,2057,10,3311,9,5651,7,,,,,,
4031,32.6068068,-80.0457964,201,13,1816,15,1655,9,459,6,1721,14,,,,,,,,
850,32.61423619,-80.03434805,4559,10,1558,6,,,,,,,,,,,,,,
2619,32.61984299,-80.02571618,4598,6,5544,13,5386,7,1298,11,,,,,,,,,,
4209,32.62666403,-80.01522506,1513,6,5961,10,2876,13,274,7,3698,15,4024,11,1257,13,,,,
2607,32.63628318,-80.0004501,2842,12,58,5,409,8,3985,12,992,11,,,,,,,,
682,32.64981754,-79.979703,327,7,,,,,,,,,,,,,,,,
6584,32.66890027,-79.95053985,4470,11,4682,12,,,,,,,,,,,,,,
962,32.69586053,-79.90953367,4246,12,4548,6,3992,15,,,,,,,,,,,,
5462,32.73391751,-79.85208912,2128,14,1587,15,,,,,,,,,,,,,,
3696,32.78795929,-79.77153451,1201,13,6587,13,,,,,,,,,,,,,,
2730,32.86492812,-79.65922221,5781,15,798,10,,,,,,,,,,,,,,
3893,32.9669829,-79.51545791,803,9,68,9,,,,,,,,,,,,,,
623,33.04934329,-79.404312,6278,8,2204,10,1094,14,3528,5,631,13,,,,,,,,
2269,33.10923834,-79.32645798,5653,7,6022,15,2128,14,6450,14,4267,9,,,,,,,,
4201,33.15248103,-79.27187796,320,13,,,,,,,,,,,,,,,,
2682,33.1835503,-79.23352652,4225,9,4682,8,4030,10,,,,,,,,,,,,
4981,33.20712167,-79.20491819,4519,11,2057,10,,,,,,,,,,,,,,
5577,33.23593714,-79.17049072,4196,11,42,11,3391,15,5454,6,5284,9,541,10,3590,5,6370,10,5342,15
6347,33.27689824,-79.12244489,3985,6,3202,13,6090,12,4853,15,2280,6,,,,,,,,
1043,33.33511335,-79.05559719,1409,5,5077,12,,,,,,,,,,,,,,
5779,33.41778778,-78.96260762,274,13,4105,9,3818,13,,,,,,,,,,,,
4705,33.53454173,-78.83270664,2560,15,4379,13,3168,8,,,,,,,,,,,,
5171,33.64657182,-78.70645296,1129,9,1747,12,,,,,,,,,,,,,,
1049,33.72506196,-78.61512844,5199,11,5961,15,1839,6,2255,6,,,,,,,,,,
1387,33.77993994,-78.54900866,910,10,6247,11,6291,7,1257,9,2528,12,,,,,,,,
3925,33.81807282,-78.5016204,1904,7,4631,10,3768,10,,,,,,,,,,,,
5207,33.84550237,-78.46665926,2311,11,4105,10,,,,,,,,,,,,,,
650,33.87411906,-78.42931268,6194,14,,,,,,,,,,,,,,,,
5535,33.91364869,-78.3761925,5832,5,3594,9,,,,,,,,,,,,,,
3215,33.96804065,-78.30005702,524,10,1876,6,,,,,,,,,,,,,,
1904,34.04210203,-78.1903252,3925,7,,,,,,,,,,,,,,,,
5077,34.14005466,-78.03333969,6500,10,4426,13,2522,13,3051,5,1043,12,4302,5,,,,,,
3135,34.2234783,-77.88760356,5137,5,6587,5,,,,,,,,,,,,,,
4866,34.28007304,-77.78158491,5199,15,5450,12,42,10,298,12,,,,,,,,,,
3147,34.31889285,-77.70515232,1698,7,3186,15,5344,10,,,,,,,,,,,,
4220,34.34579009,-77.6502796,2835,9,2839,5,,,,,,,,,,,,,,
1159,34.36454313,-77.61104009,2222,13,6519,14,,,,,,,,,,,,,,
2876,34.37996793,-77.57813715,4209,13,6022,11,,,,,,,,,,,,,,
4196,34.4002977,-77.53395029,5577,11,,,,,,,,,,,,,,,,
5357,34.42846623,-77.47140545,5192,12,1521,15,,,,,,,,,,,,,,
4519,34.46744052,-77.38304016,4981,11,,,,,,,,,,,,,,,,
516,34.52187485,-77.25829848,1642,13,3198,6,,,,,,,,,,,,,,
2253,34.59993543,-77.08352968,5284,6,,,,,,,,,,,,,,,,
3397,34.69116353,-76.89646478,2353,10,5885,8,68,8,,,,,,,,,,,,
5598,34.76356297,-76.76627921,5763,7,1795,15,1389,6,,,,,,,,,,,,
2246,34.81986566,-76.6768694,4379,8,,,,,,,,,,,,,,,,
4544,34.88157405,-76.58989953,2495,10,4379,13,,,,,,,,,,,,,,
556,34.97500569,-76.47584007,1883,14,6511,12,,,,,,,,,,,,,,
663,35.11883822,-76.33208974,6300,15,2401,15,,,,,,,,,,,,,,
5277,35.28482638,-76.20317398,1608,14,5830,10,4745,11,5103,14,,,,,,,,,,
6029,35.41055711,-76.1271438,4525,12,2622,5,,,,,,,,,,,,,,
5048,35.5031841,-76.08170229,1816,7,5651,8,2057,7,2366,7,,,,,,,,,,
4145,35.59002564,-76.04672334,3054,6,6249,7,6553,15,5217,10,,,,,,,,,,
4246,35.71252556,-76.00934713,962,12,3391,13,4030,7,6171,8,2280,15,1721,11,,,,,,
3286,35.88839052,-75.97966489,2979,9,6374,5,,,,,,,,,,,,,,
3391,36.10647671,-75.98371834,4246,13,5577,15,5872,5,456,9,6088,6,3311,13,46,11,,,,
2311,36.26788262,-76.01965774,5207,11,2285,9,3071,8,,,,,,,,,,,,
3590,36.38365497,-76.06612457,6370,12,1647,7,5577,5,,,,,,,,,,,,
4617,36.51486008,-76.14116429,4541,5,5311,14,2204,8,,,,,,,,,,,,
3007,36.69011492,-76.26925568,2751,14,,,,,,,,,,,,,,,,
6022,36.86074053,-76.4065265,2269,15,2876,11,,,,,,,,,,,,,,
5818,36.98382638,-76.50082431,2661,15,1883,8,276,12,4445,8,5129,15,5800,5,1433,15,,,,
2419,37.07381754,-76.56234652,1176,7,1064,10,1433,11,,,,,,,,,,,,
662,37.15433213,-76.61012489,5885,13,5781,10,6194,10,,,,,,,,,,,,
5955,37.26738353,-76.66536291,407,9,3768,13,786,14,338,10,456,5,5876,12,1612,15,,,,
5940,37.43200864,-76.72049595,4760,7,1384,13,748,9,1655,11,,,,,,,,,,
1521,37.66797731,-76.72944215,631,14,5357,15,2051,7,2310,7,,,,,,,,,,
5605,37.85841939,-76.57416908,1472,11,1336,9,,,,,,,,,,,,,,
6350,37.94337862,-76.28258216,2113,12,1486,6,2839,14,,,,,,,,,,,,
1486,37.99078969,-76.05848772,6350,6,5668,11,6351,14,1123,5,,,,,,,,,,
4888,38.0350536,-75.90237702,4987,15,349,6,5910,13,4904,9,,,,,,,,,,
1915,38.09632856,-75.75210459,1839,12,302,12,6278,14,,,,,,,,,,,,
808,38.20592033,-75.55947125,789,6,1819,11,,,,,,,,,,,,,,
1117,38.33818264,-75.38194915,6374,15,,,,,,,,,,,,,,,,
1686,38.44042169,-75.26614479,999,14,1910,6,3959,8,,,,,,,,,,,,
5781,38.5160699,-75.18824365,2205,14,2730,15,662,10,4000,6,2004,5,,,,,,,,
3115,38.57102756,-75.13482772,1374,13,,,,,,,,,,,,,,,,
2963,38.61130034,-75.09710968,6379,13,39,14,,,,,,,,,,,,,,
276,38.65540888,-75.05701059,5818,12,,,,,,,,,,,,,,,,
3290,38.71814585,-75.00191943,5629,7,2839,15,4525,15,,,,,,,,,,,,
4745,38.80773346,-74.9267363,2083,12,1209,7,5277,11,,,,,,,,,,,,
2331,38.93596274,-74.82522996,6172,13,5884,7,5891,8,1623,15,1454,7,,,,,,,,
440,39.11073755,-74.69655633,649,15,23,8,4573,14,,,,,,,,,,,,
388,39.25630804,-74.59664521,1972,6,5218,15,,,,,,,,,,,,,,
210,39.36108168,-74.5283893,2622,13,,,,,,,,,,,,,,,,
3579,39.43607699,-74.48130666,803,9,4188,15,,,,,,,,,,,,,,
1721,39.48975232,-74.44849436,4031,14,5883,8,1189,6,4246,11,1819,9,,,,,,,,
3671,39.5279696,-74.4255773,352,11,1198,6,,,,,,,,,,,,,,
6194,39.55549343,-74.40929856,2127,8,5763,5,650,14,789,7,717,15,662,10,1934,13,,,,
6446,39.58368256,-74.39280975,1683,11,,,,,,,,,,,,,,,,
3603,39.62327099,-74.36993861,1154,10,6374,14,,,,,,,,,,,,,,
2835,39.67911638,-74.33816839,4220,9,5653,10,,,,,,,,,,,,,,
3233,39.75793834,-74.29409049,4574,10,2416,11,833,14,2862,7,,,,,,,,,,
4697,39.86879693,-74.23295925,2319,12,,,,,,,,,,,,,,,,
5454,40.02211955,-74.14814225,5577,6,,,,,,,,,,,,,,,,
841,40.15707877,-74.07078956,3680,8,2255,5,4470,15,833,11,4541,14,,,,,,,,
293,40.25220419,-74.01325064,4093,5,1472,11,5057,15,,,,,,,,,,,,
2128,40.31919423,-73.97057751,2269,14,6278,10,2083,7,5462,14,,,,,,,,,,
3872,40.36640265,-73.93918272,6132,10,,,,,,,,,,,,,,,,
5896,40.40345616,-73.91366065,349,15,6262,9,1524,7,1209,13,4243,6,5832,12,,,,,,
4553,40.45065986,-73.8798977,4495,14,,,,,,,,,,,,,,,,
6144,40.51635316,-73.83028677,5293,8,3700,8,3715,9,3073,7,1615,7,,,,,,,,
5838,40.60683988,-73.75603637,4024,12,,,,,,,,,,,,,,,,
5894,40.72894283,-73.64185085,302,10,2051,6,5141,7,,,,,,,,,,,,
5274,40.87893973,-73.46904507,1736,13,4070,14,5618,15,,,,,,,,,,,,
4076,40.98629743,-73.30833738,3024,10,219,6,,,,,,,,,,,,,,
6511,41.05330347,-73.17949331,5141,15,2831,8,2073,14,556,12,,,,,,,,,,
5830,41.11572178,-73.02464477,231,8,5235,6,3012,6,3861,15,2528,11,5277,10,4559,9,1074,5,407,7
4734,41.1834365,-72.79772475,9,15,1579,12,,,,,,,,,,,,,,
2632,41.23063282,-72.58726607,4821,15,,,,,,,,,,,,,,,,
5137,41.25913281,-72.43607329,1623,5,3135,5,1612,8,2738,12,,,,,,,,,,
98,41.2779736,-72.32789978,5532,12,1338,5,1876,13,,,,,,,,,,,,
1795,41.29097657,-72.25097271,5746,6,442,10,1027,14,5598,15,6627,15,,,,,,,,
1779,41.30017327,-72.19617148,3727,12,,,,,,,,,,,,,,,,
3384,41.30671897,-72.15724937,204,7,4173,15,1615,7,1454,14,,,,,,,,,,
3054,41.31138977,-72.12961769,4145,6,1,15,5263,14,4771,10,,,,,,,,,,
5283,41.31477325,-72.10971102,2738,9,6247,9,3372,13,4003,5,,,,,,,,,,
4987,41.31835021,-72.08879085,1934,14,4888,15,,,,,,,,,,,,,,
1955,41.32340749,-72.05947607,2581,8,2635,6,,,,,,,,,,,,,,
4706,41.33063352,-72.01823463,4940,7,,,,,,,,,,,,,,,,
4476,41.34105914,-71.96034778,1,8,1454,5,1389,8,2961,14,,,,,,,,,,
5933,41.35644342,-71.87907233,2528,8,,,,,,,,,,,,,,,,
3949,41.37998606,-71.76549582,2556,13,3310,8,3372,12,1336,8,,,,,,,,,,
1599,41.41860385,-71.60788618,456,12,751,6,6370,6,4393,5,,,,,,,,,,
5086,41.48987822,-71.39511563,3104,15,,,,,,,,,,,,,,,,
4232,41.62042321,-71.1718182,1224,5,4682,11,2928,10,5072,10,,,,,,,,,,
2633,41.79788787,-71.03936101,302,15,,,,,,,,,,,,,,,,
304,42.01493203,-70.97197551,5774,10,6354,9,1883,7,5293,11,,,,,,,,,,
4525,42.17378537,-70.94488118,6589,9,39,5,4682,7,6029,12,3290,15,,,,,,,,
4693,42.28696354,-70.92776832,5883,8,1851,11,,,,,,,,,,,,,,
3024,42.36717631,-70.91426562,5538,9,1536,6,3692,12,4076,10,1209,13,2560,10,,,,,,
3155,42.42446519,-70.90307211,5217,14,1,11,,,,,,,,,,,,,,
219,42.48262488,-70.8898995,1816,5,2528,5,4076,6,,,,,,,,,,,,
3451,42.56356306,-70.86839021,4188,7,,,,,,,,,,,,,,,,
1478,42.6765968,-70.83210089,685,9,774,11,2205,15,,,,,,,,,,,,
2152,42.83325372,-70.76951445,6171,10,5141,15,1060,15,3332,7,,,,,,,,,,
2255,42.99402086,-70.68990214,5618,7,2113,9,6278,6,841,5,2831,9,1049,6,,,,,,
1,43.10625416,-70.62463685,4476,8,3054,15,3589,8,6516,9,3155,11,,,,,,,,
1972,43.18469602,-70.57405416,272,12,2961,12,1615,12,388,6,6627,5,,,,,,,,
4904,43.23971064,-70.53603803,1747,7,4888,9,,,,,,,,,,,,,,
717,43.28207444,-70.50528881,5399,13,5217,14,6194,15,,,,,,,,,,,,
1154,43.33536274,-70.4647327,3785,10,3603,10,3202,14,,,,,,,,,,,,
3051,43.40916923,-70.40498331,6374,6,5077,5,5877,10,,,,,,,,,,,,
3557,43.51082479,-70.31552864,1853,7,6589,10,,,,,,,,,,,,,,
2102,43.6481691,-70.18040723,5195,15,5199,12,5697,8,1827,11,3255,14,,,,,,,,
5963,43.77208997,-70.0428568,3186,13,5884,13,3372,6,,,,,,,,,,,,
4024,43.85686285,-69.93916057,1819,13,1816,10,5838,12,4209,11,,,,,,,,,,
789,43.91523345,-69.86273356,4574,15,808,6,6194,7,,,,,,,,,,,,
6126,43.95582751,-69.80696522,685,11,,,,,,,,,,,,,,,,
3546,43.98722613,-69.76226306,1934,15,,,,,,,,,,,,,,,,
4574,44.02686217,-69.7037313,3233,10,5998,6,2243,7,5885,9,789,15,1336,7,,,,,,
5402,44.0810694,-69.61944646,5103,11,2704,10,3150,5,332,8,,,,,,,,,,
4470,44.15412669,-69.49674495,6584,11,869,11,841,15,,,,,,,,,,,,
