,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4483,30.34935618,-88.31799686,5963,5,2673,7,2204,14,5014,10,,,,,,,,,,
1192,30.35219727,-88.24118489,7109,11,5755,6,,,,,,,,,,,,,,
7700,30.35501211,-88.13309274,1823,13,1070,9,1754,9,5014,11,4285,6,,,,,,,,
5014,30.35688361,-87.9810153,1638,8,4483,10,7700,11,3664,9,1900,11,4136,5,7589,14,,,,
6232,30.35666865,-87.7768742,6087,8,4412,6,4195,8,,,,,,,,,,,,
7064,30.35588756,-87.60785216,2800,6,6944,15,2124,7,7589,15,,,,,,,,,,
5618,30.3562825,-87.4875754,3383,8,5523,13,4085,12,2902,15,3312,8,6711,10,,,,,,
7031,30.35763235,-87.40204643,1466,9,7712,15,,,,,,,,,,,,,,
4049,30.35934904,-87.34129203,4430,14,7795,15,5572,5,7731,6,,,,,,,,,,
4395,30.36131328,-87.29151552,3664,11,462,11,,,,,,,,,,,,,,
5572,30.36463205,-87.22560079,3243,5,5457,6,5091,12,4049,5,158,15,,,,,,,,
6246,30.37030364,-87.13290586,5946,11,1241,14,3705,6,1562,14,5507,9,4585,10,,,,,,
4195,30.37920949,-87.00257548,4347,14,6232,8,4674,11,3437,5,3390,11,,,,,,,,
5755,30.39059223,-86.81927992,2248,7,2053,5,1472,11,1192,6,4674,11,7589,11,,,,,,
3437,30.3961009,-86.59134922,90,7,6108,14,2387,14,5373,8,4195,5,2268,5,4096,8,,,,
5247,30.38805266,-86.41886294,4639,11,1298,9,,,,,,,,,,,,,,
3900,30.37262154,-86.29484965,759,13,5863,9,4285,8,4670,13,2983,14,,,,,,,,
2346,30.34538044,-86.1612224,5946,8,7026,10,1745,11,895,15,2573,10,1466,11,448,10,,,,
2983,30.2932763,-85.97778743,5598,15,3900,14,7712,5,,,,,,,,,,,,
3062,30.21748522,-85.75922203,5563,12,1754,11,4506,13,2268,15,,,,,,,,,,
4674,30.15857035,-85.59709382,1754,11,1401,14,5373,13,4195,11,5755,11,3202,14,2124,14,,,,
5721,30.11827126,-85.48118482,1245,7,4079,10,4788,9,7731,11,158,6,1522,8,,,,,,
4788,30.09143402,-85.39803108,1823,6,6388,11,2387,11,6505,14,5721,9,,,,,,,,
6259,30.07168633,-85.33159902,150,8,7366,11,4079,5,1999,8,895,8,,,,,,,,
7355,30.04823436,-85.24500653,6623,10,2387,12,3643,10,4164,7,7338,15,158,6,,,,,,
5368,30.01850056,-85.12186254,860,14,443,11,2204,10,3664,9,,,,,,,,,,
5507,29.98147608,-84.94750961,1948,14,6246,9,6719,10,158,12,2573,10,,,,,,,,
3895,29.94355913,-84.75245944,2782,8,3291,8,775,13,2204,12,,,,,,,,,,
1770,29.91630204,-84.61203979,90,5,4892,9,7026,10,,,,,,,,,,,,
4085,29.89600184,-84.51228975,1948,8,5618,12,,,,,,,,,,,,,,
2268,29.88081656,-84.4417014,2378,12,3437,5,3062,15,,,,,,,,,,,,
895,29.86952755,-84.39172975,1823,9,4412,14,3831,13,4506,15,2346,15,6259,8,1456,5,,,,
1298,29.86042996,-84.35305545,976,9,3590,11,5247,9,,,,,,,,,,,,
462,29.84846784,-84.30428701,4395,11,5264,5,,,,,,,,,,,,,,
3643,29.83073878,-84.23594732,6108,10,1948,7,976,15,7355,10,1001,8,,,,,,,,
5391,29.80390975,-84.14033331,1070,15,2786,11,1745,12,,,,,,,,,,,,
5722,29.76237681,-84.00766959,90,13,,,,,,,,,,,,,,,,
4802,29.6961156,-83.82593233,2248,14,5091,8,860,6,2387,14,1217,6,7712,11,,,,,,
2029,29.62483184,-83.66112019,5946,5,5023,10,1522,5,835,11,,,,,,,,,,
835,29.56821503,-83.5475076,4621,11,3829,15,2029,11,1900,11,,,,,,,,,,
7589,29.52491578,-83.46901783,5091,14,443,10,5014,14,7064,15,5755,11,,,,,,,,
6711,29.48873263,-83.40825309,2782,7,1875,15,6382,12,5618,10,,,,,,,,,,
1217,29.43940311,-83.33171203,759,14,4802,6,,,,,,,,,,,,,,
4670,29.36502873,-83.22856618,5230,10,3900,13,,,,,,,,,,,,,,
775,29.25001673,-83.09436093,3372,13,4412,14,3895,13,1900,5,,,,,,,,,,
6990,29.08081198,-82.94477489,4430,15,2496,15,2456,14,,,,,,,,,,,,
169,28.93204481,-82.85434053,3590,10,2573,6,,,,,,,,,,,,,,
3664,28.80860242,-82.80558109,1833,7,4300,6,5014,9,4395,11,5368,9,919,8,,,,,,
3202,28.64663911,-82.76964768,7337,11,7795,10,4674,14,,,,,,,,,,,,
4164,28.43238969,-82.74977819,5598,15,4639,14,4057,15,6382,14,7355,7,,,,,,,,
3644,28.26242225,-82.74235203,4647,13,,,,,,,,,,,,,,,,
5264,28.14162671,-82.73578212,1472,5,3590,6,6505,14,462,5,1999,15,,,,,,,,
2108,28.05591816,-82.72844832,3383,6,7026,8,2337,8,7712,9,6135,9,,,,,,,,
1456,27.99084187,-82.72058851,2378,13,7634,12,895,5,,,,,,,,,,,,
6380,27.91039367,-82.70765496,2053,15,961,14,,,,,,,,,,,,,,
1151,27.79803283,-82.68362954,3829,12,4136,8,,,,,,,,,,,,,,
1720,27.64204592,-82.63876568,1562,8,,,,,,,,,,,,,,,,
492,27.468055,-82.57272798,1823,15,1632,15,2786,14,1745,11,,,,,,,,,,
2204,27.34427698,-82.5151615,4647,5,7026,8,4419,11,2673,7,4483,14,5368,10,3895,12,7712,12,7258,12
158,27.25815883,-82.46969964,114,10,5572,15,5721,6,7355,6,5507,12,,,,,,,,
4136,27.1979378,-82.43516653,2572,8,5014,5,1151,8,4285,13,7712,11,6719,14,,,,,,
6063,27.14852587,-82.40509296,1338,9,6547,13,,,,,,,,,,,,,,
2902,27.08355772,-82.36322012,5618,15,7731,7,7015,12,,,,,,,,,,,,
7487,26.99361994,-82.3012372,5963,12,3291,5,4300,8,5373,15,7004,10,,,,,,,,
2010,26.86995028,-82.20951505,6547,7,1472,14,2456,14,1401,6,1900,13,,,,,,,,
7959,26.73871967,-82.10609034,6623,6,6658,13,,,,,,,,,,,,,,
6135,26.6456947,-82.03050774,6087,13,2108,9,6719,8,,,,,,,,,,,,
7199,26.57977368,-81.97649897,3705,9,3390,13,,,,,,,,,,,,,,
2124,26.53294044,-81.93815518,7064,7,4674,14,4409,8,,,,,,,,,,,,
4285,26.49957536,-81.91094175,5230,15,5863,15,7700,6,3900,8,4136,13,2718,15,,,,,,
4585,26.47582847,-81.89165763,4430,7,3150,8,860,7,1833,8,443,11,6658,7,6246,10,,,,
448,26.45894008,-81.87799717,5457,6,1899,15,4639,9,7004,9,4506,15,4079,15,2346,10,,,,
5382,26.4469146,-81.86830157,443,8,7712,5,,,,,,,,,,,,,,
2718,26.43737648,-81.86063168,4999,11,4285,15,4096,10,,,,,,,,,,,,
4096,26.42502257,-81.85072411,4050,9,7026,8,2673,10,3437,8,2718,10,,,,,,,,
1999,26.40763858,-81.83682796,1241,9,6259,8,5264,15,,,,,,,,,,,,
1466,26.38312499,-81.81730799,4621,10,3291,10,5373,13,7031,9,2346,11,,,,,,,,
7731,26.34859645,-81.78992147,1245,15,4049,6,5721,11,2902,7,,,,,,,,,,
3312,26.300028,-81.75150002,443,13,4300,5,5618,8,,,,,,,,,,,,
919,26.23172334,-81.69735103,1638,11,3664,8,1001,7,,,,,,,,,,,,
3835,26.13616735,-81.62049086,6623,10,1001,9,,,,,,,,,,,,,,
1522,26.00495012,-81.51031282,1632,14,1833,5,4412,7,4079,6,5721,8,2029,5,,,,,,
961,25.88719495,-81.40339823,3243,9,2248,11,3383,11,7634,14,443,7,921,13,6380,14,4071,6,,
3390,25.80662558,-81.32349956,6547,5,5091,14,5023,13,4195,11,7199,13,,,,,,,,
4901,25.7513023,-81.26429155,3383,13,,,,,,,,,,,,,,,,
1001,25.70336245,-81.20937913,4621,10,1745,11,3643,8,919,7,3835,9,,,,,,,,
7712,25.64069746,-81.1313637,3829,7,6382,10,7031,15,2983,5,4802,11,2108,9,2204,12,4136,11,5382,5
4409,25.55929077,-81.01521808,220,12,5023,12,4639,11,2124,8,,,,,,,,,,
6117,25.46399426,-80.83431198,3335,15,1338,12,,,,,,,,,,,,,,
233,25.42372706,-80.5792592,90,9,4647,10,976,9,3829,6,1230,5,,,,,,,,
1900,25.56673036,-80.3665258,6388,10,5014,11,835,11,775,5,2010,13,,,,,,,,
4071,25.74159192,-80.26777319,6547,7,2387,8,961,6,,,,,,,,,,,,
4151,25.87384511,-80.21928716,2248,13,7337,13,,,,,,,,,,,,,,
1230,25.96975002,-80.19226197,233,5,,,,,,,,,,,,,,,,
6719,26.0385896,-80.1761277,7590,12,2456,8,5507,10,4136,14,6135,8,,,,,,,,
5748,26.094624,-80.16475423,759,7,2782,8,2786,15,,,,,,,,,,,,
2573,26.16882632,-80.15199522,220,8,6623,10,2346,10,5507,10,169,6,,,,,,,,
7015,26.27378696,-80.13833261,2902,12,,,,,,,,,,,,,,,,
7338,26.42196549,-80.12760072,7109,15,6944,12,7355,15,,,,,,,,,,,,
7258,26.60625161,-80.12798923,1338,8,90,14,2496,13,7855,14,2204,12,,,,,,,,
1596,26.74498484,-80.13828782,2589,6,3323,12,4947,14,1416,6,,,,,,,,,,
4917,26.84334462,-80.15084607,6096,7,3454,14,4618,9,6583,11,2731,9,,,,,,,,
3119,26.91283011,-80.16238717,3442,5,986,12,6937,11,265,14,5423,11,,,,,,,,
6110,26.96612903,-80.17275982,3454,7,4949,9,,,,,,,,,,,,,,
4038,27.03272702,-80.18754233,430,5,6404,6,5739,13,3555,15,266,9,,,,,,,,
1752,27.12590449,-80.21140404,1514,7,4577,11,3181,13,6366,13,1648,5,6097,14,7448,12,,,,
207,27.25554875,-80.25015001,7994,9,6578,5,6936,14,6605,8,6252,12,,,,,,,,
2536,27.40996542,-80.30338785,7386,12,3604,7,2206,10,4698,15,3057,15,,,,,,,,
3323,27.52325486,-80.34630519,1596,12,1224,5,7307,14,,,,,,,,,,,,
3454,27.60351922,-80.37819303,4917,14,6110,7,1328,15,3604,8,3774,7,,,,,,,,
3178,27.66035291,-80.40132918,2206,9,6180,9,4731,13,476,8,7429,15,,,,,,,,
3218,27.70064783,-80.41794467,3933,14,7994,8,1482,5,474,13,,,,,,,,,,
1537,27.72942167,-80.4298924,1635,14,1578,14,4698,8,2996,5,5998,6,1328,5,7286,9,2965,7,7429,6
3857,27.74978025,-80.4383787,986,10,145,6,6755,11,6697,7,1149,8,5613,10,3232,5,,,,
5020,27.76425187,-80.44442438,7180,9,4042,7,6512,14,6252,9,3752,14,838,15,,,,,,
3257,27.77455056,-80.44873237,7056,13,7771,14,4342,13,,,,,,,,,,,,
2232,27.78186364,-80.45179386,7056,9,6402,5,6937,10,,,,,,,,,,,,
4949,27.78705698,-80.45396903,6110,9,1771,11,246,13,7286,8,2996,9,,,,,,,,
476,27.79075027,-80.4555164,3178,8,,,,,,,,,,,,,,,,
5992,27.79338052,-80.45661862,151,13,4712,14,2907,8,2341,14,,,,,,,,,,
1126,27.79524763,-80.45740115,3203,12,1362,7,,,,,,,,,,,,,,
1308,27.79657418,-80.45795717,4037,14,6936,11,200,8,,,,,,,,,,,,
3604,27.79758608,-80.45838133,2536,7,3454,8,1005,8,3442,11,2812,14,631,9,2965,11,1577,7,,
3614,27.79884143,-80.45890758,4331,9,,,,,,,,,,,,,,,,
2475,27.80060824,-80.4596483,6366,12,1224,13,,,,,,,,,,,,,,
6592,27.80309164,-80.46068956,7148,11,430,5,,,,,,,,,,,,,,
6402,27.80658746,-80.46215556,2232,5,4769,13,7430,7,1224,13,6888,14,,,,,,,,
1468,27.81151019,-80.46422042,203,15,60,7,6957,6,4383,10,,,,,,,,,,
3633,27.81841716,-80.46711846,6349,8,5211,15,168,8,,,,,,,,,,,,
354,27.82816211,-80.47120897,2812,13,3057,9,4023,12,1742,10,2206,15,2965,12,,,,,,
1702,27.84184424,-80.47695534,4023,11,,,,,,,,,,,,,,,,
7994,27.86106719,-80.48503458,207,9,3218,8,2341,15,2548,6,2325,14,,,,,,,,
5349,27.88816011,-80.49643153,7056,11,4267,5,730,15,3768,11,1569,13,872,6,3083,14,,,,
391,27.9262731,-80.51248003,1514,5,504,13,6107,13,6327,10,6139,15,4374,7,,,,,,
6755,27.97987919,-80.53507233,3857,11,359,5,3920,13,2534,13,,,,,,,,,,
4488,28.05507527,-80.56677189,7306,6,141,10,3774,7,6784,11,,,,,,,,,,
7878,28.16123092,-80.61145081,7393,12,4637,6,,,,,,,,,,,,,,
125,28.297527,-80.66848646,6058,11,6192,7,6975,6,7585,15,844,14,,,,,,,,
1005,28.40377163,-80.71251395,3604,8,4383,7,7286,9,2360,6,2302,12,473,13,,,,,,
3641,28.47930215,-80.74349761,7469,13,6618,7,,,,,,,,,,,,,,
6591,28.53307796,-80.76536518,3393,8,1577,6,6865,10,933,11,,,,,,,,,,
6697,28.57136428,-80.78082525,3857,7,7429,5,,,,,,,,,,,,,,
7820,28.59854879,-80.79174335,6319,14,2965,14,3736,9,7771,15,1711,10,,,,,,,,
838,28.61792003,-80.79949201,5020,15,4257,8,6764,8,6993,14,,,,,,,,,,
3057,28.63169434,-80.80498543,2536,15,354,9,7726,11,3726,6,4569,12,5199,13,2888,11,,,,
2198,28.64148118,-80.8088801,4230,15,7425,12,6327,6,4371,6,5874,12,,,,,,,,
4736,28.6504062,-80.81242556,1711,5,933,12,2812,11,6578,5,,,,,,,,,,
3868,28.66270694,-80.81730226,7115,12,2845,15,4556,5,3742,7,933,14,2691,6,1416,13,3520,15,,
1362,28.68002279,-80.82414799,1126,7,6058,11,5896,5,3555,9,3920,8,6226,14,7682,8,5006,7,,
3442,28.70440986,-80.83375112,3119,5,3604,11,,,,,,,,,,,,,,
2325,28.73873909,-80.84719346,7994,14,4823,8,898,5,,,,,,,,,,,,
6605,28.78698703,-80.8659358,207,8,2302,14,3358,12,3520,12,7151,7,5335,9,,,,,,
2300,28.85499121,-80.89205377,7649,9,7429,9,504,5,6998,7,4618,8,6033,14,4556,5,,,,
7448,28.95085748,-80.9282766,1752,12,730,15,3234,9,7544,10,5632,14,,,,,,,,
4858,29.08530134,-80.97789649,5983,13,,,,,,,,,,,,,,,,
5874,29.21169751,-81.02328625,2198,12,6626,8,3279,7,,,,,,,,,,,,
246,29.30151142,-81.05479568,4949,13,4922,7,,,,,,,,,,,,,,
2614,29.36572365,-81.07694452,7430,15,2174,12,,,,,,,,,,,,,,
6096,29.41134072,-81.09248751,4917,7,1782,7,2135,7,,,,,,,,,,,,
6557,29.44379748,-81.10344948,6404,6,1224,8,631,5,4947,6,6405,9,,,,,,,,
3373,29.46686204,-81.11119035,6851,9,6996,7,5478,13,6319,15,,,,,,,,,,
2372,29.48326522,-81.1166708,6937,15,4331,10,7268,9,2286,9,3736,15,7286,8,3393,10,200,8,,
7821,29.4949248,-81.12055387,6578,15,141,6,1742,11,374,6,464,10,,,,,,,,
851,29.50414456,-81.12361704,3520,9,3316,8,200,8,,,,,,,,,,,,
6640,29.51605262,-81.12756357,5629,6,,,,,,,,,,,,,,,,
4023,29.53282088,-81.13310125,354,12,1702,11,3121,7,7056,13,6764,8,,,,,,,,
473,29.55643525,-81.14085842,1005,13,7033,13,730,14,2441,13,266,12,474,14,7178,12,7115,10,7649,14
1742,29.58961104,-81.15166758,354,10,7821,11,3358,9,3330,6,1939,12,624,15,405,6,,,,
6252,29.63642057,-81.16672262,207,12,5020,9,6764,14,,,,,,,,,,,,
3795,29.70227319,-81.18745916,631,14,,,,,,,,,,,,,,,,
7726,29.79522617,-81.21569565,3057,11,2965,13,,,,,,,,,,,,,,
3427,29.92641396,-81.25306291,6975,13,2454,7,1442,7,1578,7,6532,8,1411,7,,,,,,
7816,30.08505724,-81.29349397,3232,11,4234,8,374,5,5512,10,7682,15,1168,7,3844,5,6923,7,,
3562,30.20342456,-81.31960623,6430,10,4726,15,,,,,,,,,,,,,,
6497,30.2878746,-81.33581163,986,12,7310,8,6851,14,,,,,,,,,,,,
7641,30.3481485,-81.34602886,7695,15,793,15,,,,,,,,,,,,,,
2360,30.39148981,-81.35263915,1005,6,1442,9,,,,,,,,,,,,,,
6764,30.43663592,-81.35884021,838,8,4023,8,6252,14,6578,13,4698,9,,,,,,,,
4234,30.50010051,-81.36632684,7816,8,4230,11,7472,13,6180,10,,,,,,,,,,
6376,30.58950383,-81.37429956,3742,15,,,,,,,,,,,,,,,,
5802,30.71558373,-81.38002117,3232,13,7830,10,4769,14,7070,15,6626,10,,,,,,,,
284,30.89250499,-81.37588423,986,6,1569,11,,,,,,,,,,,,,,
4432,31.05997171,-81.35694907,986,14,,,,,,,,,,,,,,,,
6975,31.17790344,-81.33351136,125,6,3427,13,2336,7,,,,,,,,,,,,
4371,31.26097019,-81.31134958,2198,6,2336,11,6486,15,6626,9,2286,13,6532,6,5836,7,275,10,,
3083,31.33900881,-81.28587963,5349,14,7771,8,,,,,,,,,,,,,,
1271,31.44570273,-81.24347103,872,8,5956,8,,,,,,,,,,,,,,
1646,31.59155072,-81.17067586,2888,5,,,,,,,,,,,,,,,,
7472,31.76337845,-81.06111295,4234,13,840,5,2286,7,3121,9,4718,13,,,,,,,,
5310,31.88592212,-80.96535009,3203,12,,,,,,,,,,,,,,,,
4994,31.96923314,-80.89071711,3520,9,5654,13,5006,11,374,10,,,,,,,,,,
2174,32.02641136,-80.83450055,2614,12,2336,7,2882,6,3182,8,4675,10,5870,14,840,12,5134,10,,
6383,32.0775247,-80.78048901,4637,12,1717,9,3736,8,,,,,,,,,,,,
4399,32.14578591,-80.70271598,6998,10,7882,8,2341,7,,,,,,,,,,,,
5926,32.23760416,-80.58820717,4042,6,7771,8,4934,14,265,12,3232,5,,,,,,,,
7756,32.34936645,-80.43493169,7771,15,1939,15,6563,13,2286,12,5199,8,,,,,,,,
793,32.43281251,-80.31247575,7641,15,4006,15,6180,11,359,12,,,,,,,,,,
219,32.49082867,-80.22454089,3768,12,7182,9,,,,,,,,,,,,,,
7695,32.53191979,-80.16141608,7641,15,5890,15,6404,10,2888,5,,,,,,,,,,
7042,32.56101792,-80.11650189,317,8,2235,7,1391,8,3729,12,414,11,2302,8,,,,,,
7675,32.58164915,-80.08462668,1946,8,4718,5,7469,5,,,,,,,,,,,,
844,32.59635367,-80.06192095,125,14,898,11,,,,,,,,,,,,,,
7429,32.6068068,-80.0457964,3178,15,1537,6,6697,5,2300,9,2143,13,2206,11,,,,,,
5541,32.61423619,-80.03434805,6486,14,4374,9,5879,12,,,,,,,,,,,,
7434,32.61984299,-80.02571618,4731,14,,,,,,,,,,,,,,,,
2206,32.62666403,-80.01522506,2536,10,3178,9,354,15,7429,11,5423,12,464,11,6865,11,3121,9,1527,14
5553,32.63628318,-80.0004501,4508,8,3393,6,7430,15,,,,,,,,,,,,
6937,32.64981754,-79.979703,3119,11,2232,10,2372,15,2490,13,,,,,,,,,,
5453,32.66890027,-79.95053985,6762,10,3181,10,,,,,,,,,,,,,,
7393,32.69586053,-79.90953367,7878,12,5173,5,222,15,372,10,4830,5,4006,10,,,,,,
2451,32.73391751,-79.85208912,2956,6,,,,,,,,,,,,,,,,
7151,32.78795929,-79.77153451,6605,7,5657,10,2135,9,5742,11,5006,6,515,9,6784,13,,,,
1939,32.86492812,-79.65922221,1742,12,7756,15,1168,5,1578,12,200,9,3358,5,4774,15,,,,
6014,32.9669829,-79.51545791,3221,9,,,,,,,,,,,,,,,,
3234,33.04934329,-79.404312,7448,9,7286,6,6100,12,,,,,,,,,,,,
5423,33.10923834,-79.32645798,3119,11,2206,12,1052,13,3232,9,4577,11,2996,12,,,,,,
4637,33.15248103,-79.27187796,7878,6,6383,12,317,6,4698,15,1416,12,,,,,,,,
464,33.1835503,-79.23352652,7821,10,2206,11,4618,6,3742,14,4947,6,,,,,,,,
1442,33.20712167,-79.20491819,3427,7,2360,9,5654,10,5090,13,2341,8,6349,7,6563,9,2209,13,5956,5
5335,33.23593714,-79.17049072,6605,9,2888,15,7234,5,5998,6,1411,12,,,,,,,,
2135,33.27689824,-79.12244489,6096,7,7151,9,3316,5,,,,,,,,,,,,
4160,33.33511335,-79.05559719,3585,6,,,,,,,,,,,,,,,,
1272,33.41778778,-78.96260762,3520,10,,,,,,,,,,,,,,,,
7306,33.53454173,-78.83270664,4488,6,6058,8,1569,12,,,,,,,,,,,,
7115,33.64657182,-78.70645296,3868,12,473,10,4644,14,2136,12,3768,5,6181,5,631,11,,,,
2691,33.72506196,-78.61512844,3868,6,5870,7,2454,11,4330,5,,,,,,,,,,
7606,33.77993994,-78.54900866,1635,5,474,14,877,7,1149,9,5938,5,7830,5,,,,,,
3702,33.81807282,-78.5016204,1052,15,,,,,,,,,,,,,,,,
1149,33.84550237,-78.46665926,3857,8,7606,9,3330,6,682,8,7180,12,,,,,,,,
877,33.87411906,-78.42931268,7606,7,123,10,,,,,,,,,,,,,,
6182,33.91364869,-78.3761925,151,6,4556,8,,,,,,,,,,,,,,
2907,33.96804065,-78.30005702,5992,8,1174,7,5870,10,7499,15,,,,,,,,,,
6762,34.04210203,-78.1903252,5453,10,1174,14,,,,,,,,,,,,,,
317,34.14005466,-78.03333969,7042,8,4637,6,6327,14,752,11,5751,12,,,,,,,,
6865,34.2234783,-77.88760356,6591,10,2206,11,7056,6,3232,6,1416,5,4871,8,,,,,,
1577,34.28007304,-77.78158491,3604,7,6591,6,515,5,6486,10,2888,15,,,,,,,,
7946,34.31889285,-77.70515232,1527,5,6784,8,,,,,,,,,,,,,,
7234,34.34579009,-77.6502796,5335,5,3774,7,2381,12,6906,5,,,,,,,,,,
5879,34.36454313,-77.61104009,5541,12,504,13,1514,7,7830,5,,,,,,,,,,
414,34.37996793,-77.57813715,7042,11,3203,5,6957,12,151,14,,,,,,,,,,
3509,34.4002977,-77.53395029,405,7,,,,,,,,,,,,,,,,
7182,34.42846623,-77.47140545,219,9,1411,9,6563,14,2143,11,6618,10,141,13,986,15,,,,
5001,34.46744052,-77.38304016,7425,14,4383,10,3585,8,1377,7,2136,10,2812,12,,,,,,
933,34.52187485,-77.25829848,6591,11,4736,12,3868,14,4042,12,4287,6,5398,12,4037,8,6058,6,,
5156,34.59993543,-77.08352968,359,13,5134,6,,,,,,,,,,,,,,
4850,34.69116353,-76.89646478,1411,14,5006,13,4947,5,2956,14,7425,14,,,,,,,,
2209,34.76356297,-76.76627921,1442,13,3358,13,,,,,,,,,,,,,,
6405,34.81986566,-76.6768694,6557,9,,,,,,,,,,,,,,,,
872,34.88157405,-76.58989953,5349,6,1271,8,1578,7,5629,5,6430,11,,,,,,,,
2845,34.97500569,-76.47584007,3868,15,6888,6,6998,7,3299,10,2490,8,5836,13,624,5,,,,
1168,35.11883822,-76.33208974,7816,7,1939,5,2402,7,1527,8,,,,,,,,,,
430,35.28482638,-76.20317398,4038,5,6592,5,,,,,,,,,,,,,,
5478,35.41055711,-76.1271438,3373,13,6923,8,3774,14,5134,12,2402,9,,,,,,,,
4331,35.5031841,-76.08170229,3614,9,2372,10,,,,,,,,,,,,,,
5199,35.59002564,-76.04672334,3057,13,7756,8,168,5,,,,,,,,,,,,
4871,35.71252556,-76.00934713,6865,8,7070,12,4374,5,4465,8,,,,,,,,,,
6430,35.88839052,-75.97966489,3562,10,872,11,6578,14,7178,8,7882,10,1771,6,,,,,,
5163,36.10647671,-75.98371834,840,14,4698,12,6996,9,6604,7,,,,,,,,,,
5956,36.26788262,-76.01965774,1271,8,1442,5,6512,15,6936,11,5632,13,2731,11,,,,,,
1328,36.38365497,-76.06612457,3454,15,1537,5,372,15,,,,,,,,,,,,
2336,36.51486008,-76.14116429,6975,7,4371,11,2174,7,1006,14,405,9,4508,7,7268,14,,,,
203,36.69011492,-76.26925568,1468,15,374,12,,,,,,,,,,,,,,
7430,36.86074053,-76.4065265,6402,7,2614,15,5553,15,6583,13,3920,7,6993,8,,,,,,
7033,36.98382638,-76.50082431,473,13,2882,6,6604,7,629,11,3520,13,,,,,,,,
6366,37.07381754,-76.56234652,1752,13,2475,12,7544,12,4698,12,2956,5,,,,,,,,
1782,37.15433213,-76.61012489,6096,7,7585,5,5870,15,4037,15,6100,14,,,,,,,,
3844,37.26738353,-76.66536291,7816,5,266,10,1711,8,,,,,,,,,,,,
6226,37.43200864,-76.72049595,1362,14,6365,7,5374,13,7014,7,1527,13,7056,15,,,,,,
1358,37.66797731,-76.72944215,6851,12,5751,13,1224,10,4342,14,,,,,,,,,,
4006,37.85841939,-76.57416908,793,15,7393,10,3182,7,3121,10,,,,,,,,,,
168,37.94337862,-76.28258216,3633,8,5199,5,2490,13,5836,12,,,,,,,,,,
5398,37.99078969,-76.05848772,933,12,4934,6,5896,7,,,,,,,,,,,,
1648,38.0350536,-75.90237702,1752,5,7771,10,,,,,,,,,,,,,,
7649,38.09632856,-75.75210459,2300,9,473,14,3279,8,,,,,,,,,,,,
1378,38.20592033,-75.55947125,4823,12,6996,7,5998,10,,,,,,,,,,,,
2341,38.33818264,-75.38194915,5992,14,7994,15,4399,7,1442,8,2996,7,2882,12,,,,,,
2996,38.44042169,-75.26614479,1537,5,4949,9,5423,12,2341,7,5800,7,1717,15,,,,,,
7585,38.5160699,-75.18824365,125,15,1782,5,265,13,,,,,,,,,,,,
2812,38.57102756,-75.13482772,3604,14,354,13,4736,11,5001,12,3752,7,2136,9,1377,8,6993,11,,
986,38.61130034,-75.09710968,3119,12,3857,10,6497,12,284,6,4432,14,7182,15,3182,14,,,,
4330,38.65540888,-75.05701059,2691,5,4287,5,151,9,,,,,,,,,,,,
2731,38.71814585,-75.00191943,4917,9,5956,11,7386,8,1219,12,6996,9,7178,7,,,,,,
664,38.80773346,-74.9267363,141,5,7180,15,,,,,,,,,,,,,,
4698,38.93596274,-74.82522996,2536,15,1537,8,6764,9,4637,15,5163,12,6366,12,2381,12,1411,7,6327,14
3358,39.11073755,-74.69655633,6605,12,1742,9,1939,5,2209,13,,,,,,,,,,
3316,39.25630804,-74.59664521,851,8,2135,5,,,,,,,,,,,,,,
7286,39.36108168,-74.5283893,1537,9,4949,8,1005,9,2372,8,3234,6,4934,14,4569,11,,,,
5890,39.43607699,-74.48130666,7695,15,4769,14,,,,,,,,,,,,,,
7180,39.48975232,-74.44849436,5020,9,1149,12,664,15,,,,,,,,,,,,
6139,39.5279696,-74.4255773,391,15,5983,11,7898,14,7014,15,,,,,,,,,,
1006,39.55549343,-74.40929856,2336,14,7310,13,1377,8,,,,,,,,,,,,
1711,39.58368256,-74.39280975,7820,10,4736,5,3844,8,7310,8,6923,6,4934,15,,,,,,
6888,39.62327099,-74.36993861,6402,14,2845,6,7386,5,,,,,,,,,,,,
372,39.67911638,-74.33816839,7393,10,1328,15,2302,7,4257,6,,,,,,,,,,
6097,39.75793834,-74.29409049,1752,14,,,,,,,,,,,,,,,,
840,39.86879693,-74.23295925,7472,5,2174,12,5163,14,2965,7,6784,11,,,,,,,,
3726,40.02211955,-74.14814225,3057,6,4342,7,,,,,,,,,,,,,,
3326,40.15707877,-74.07078956,3182,7,7148,11,3279,7,,,,,,,,,,,,
6618,40.25220419,-74.01325064,3641,7,7182,10,7070,6,,,,,,,,,,,,
3791,40.31919423,-73.97057751,4947,12,,,,,,,,,,,,,,,,
7898,40.36640265,-73.93918272,6139,14,3203,13,,,,,,,,,,,,,,
6561,40.40345616,-73.91366065,4342,6,7054,11,,,,,,,,,,,,,,
3585,40.45065986,-73.8798977,4160,6,5001,8,,,,,,,,,,,,,,
5751,40.51635316,-73.83028677,317,12,1358,13,6180,6,6486,14,6906,11,5742,6,5173,5,1219,7,,
5149,40.60683988,-73.75603637,6181,10,4465,11,,,,,,,,,,,,,,
4374,40.72894283,-73.64185085,391,7,5541,9,4871,5,,,,,,,,,,,,
